,geoName,means
0,Baden-Württemberg,56.0
1,Bavaria,56.0
2,Berlin,30.0
3,Brandenburg,100.0
4,Bremen,29.0
5,Hamburg,29.0
6,Hesse,57.0
7,Lower Saxony,66.0
8,Mecklenburg-Vorpommern,61.0
9,North Rhine-Westphalia,58.0
10,Rhineland-Palatinate,58.0
11,Saarland,62.0
12,Saxony,63.0
13,Saxony-Anhalt,92.0
14,Schleswig-Holstein,46.0
15,Thuringia,71.0
