,geoName,means
0,Baden-Württemberg,59.0
1,Bavaria,63.0
2,Berlin,34.0
3,Brandenburg,92.0
4,Bremen,10.0
5,Hamburg,23.0
6,Hesse,62.0
7,Lower Saxony,100.0
8,Mecklenburg-Vorpommern,59.0
9,North Rhine-Westphalia,83.0
10,Rhineland-Palatinate,30.0
11,Saarland,29.0
12,Saxony,65.0
13,Saxony-Anhalt,68.0
14,Schleswig-Holstein,41.0
15,Thuringia,61.0
