,Unnamed: 0,date,means
0,0,2018-01-07,48.75
1,1,2018-01-14,58.5
2,2,2018-01-21,47.25
3,3,2018-01-28,32.25
4,4,2018-02-04,54.0
5,5,2018-02-11,54.75
6,6,2018-02-18,42.0
7,7,2018-02-25,45.0
8,8,2018-03-04,61.5
9,9,2018-03-11,43.5
10,10,2018-03-18,50.25
11,11,2018-03-25,52.5
12,12,2018-04-01,75.0
13,13,2018-04-08,57.75
14,14,2018-04-15,54.75
15,15,2018-04-22,53.25
16,16,2018-04-29,39.75
17,17,2018-05-06,50.25
18,18,2018-05-13,45.75
19,19,2018-05-20,34.5
20,20,2018-05-27,55.5
21,21,2018-06-03,54.0
22,22,2018-06-10,59.25
23,23,2018-06-17,49.5
24,24,2018-06-24,36.75
25,25,2018-07-01,39.75
26,26,2018-07-08,48.0
27,27,2018-07-15,52.5
28,28,2018-07-22,48.0
29,29,2018-07-29,49.5
30,30,2018-08-05,39.75
31,31,2018-08-12,49.5
32,32,2018-08-19,48.75
33,33,2018-08-26,41.25
34,34,2018-09-02,61.5
35,35,2018-09-09,51.0
36,36,2018-09-16,60.75
37,37,2018-09-23,45.75
38,38,2018-09-30,70.5
39,39,2018-10-07,45.75
40,40,2018-10-14,51.0
41,41,2018-10-21,46.5
42,42,2018-10-28,59.25
43,43,2018-11-04,35.25
44,44,2018-11-11,57.0
45,45,2018-11-18,54.0
46,46,2018-11-25,48.0
47,47,2018-12-02,42.75
48,48,2018-12-09,48.75
49,49,2018-12-16,43.5
50,50,2018-12-23,51.0
51,51,2018-12-30,42.75
52,52,2019-01-06,49.5
53,53,2019-01-13,53.25
54,54,2019-01-20,49.5
55,55,2019-01-27,31.5
56,56,2019-02-03,54.0
57,57,2019-02-10,40.5
58,58,2019-02-17,35.25
59,59,2019-02-24,69.75
60,60,2019-03-03,44.25
61,61,2019-03-10,45.0
62,62,2019-03-17,54.0
63,63,2019-03-24,63.0
64,64,2019-03-31,58.5
65,65,2019-04-07,64.5
66,66,2019-04-14,73.5
67,67,2019-04-21,35.25
68,68,2019-04-28,53.25
69,69,2019-05-05,54.75
70,70,2019-05-12,56.25
71,71,2019-05-19,65.25
72,72,2019-05-26,48.75
73,73,2019-06-02,54.0
74,74,2019-06-09,45.0
75,75,2019-06-16,49.5
76,76,2019-06-23,50.25
77,77,2019-06-30,54.75
78,78,2019-07-07,50.25
79,79,2019-07-14,47.25
80,80,2019-07-21,34.5
81,81,2019-07-28,59.25
82,82,2019-08-04,45.75
83,83,2019-08-11,51.75
84,84,2019-08-18,58.5
85,85,2019-08-25,42.0
86,86,2019-09-01,39.75
87,87,2019-09-08,51.75
88,88,2019-09-15,56.25
89,89,2019-09-22,54.0
90,90,2019-09-29,45.0
91,91,2019-10-06,64.5
92,92,2019-10-13,57.0
93,93,2019-10-20,63.75
94,94,2019-10-27,66.0
95,95,2019-11-03,51.75
96,96,2019-11-10,50.25
97,97,2019-11-17,54.0
98,98,2019-11-24,48.75
99,99,2019-12-01,66.75
100,100,2019-12-08,61.5
101,101,2019-12-15,52.5
102,102,2019-12-22,40.5
103,103,2019-12-29,57.75
104,104,2020-01-05,57.75
105,105,2020-01-12,44.25
106,106,2020-01-19,50.25
107,107,2020-01-26,41.25
108,108,2020-02-02,62.25
109,109,2020-02-09,47.25
110,110,2020-02-16,48.0
111,111,2020-02-23,36.0
112,112,2020-03-01,52.5
113,113,2020-03-08,45.0
114,114,2020-03-15,52.5
115,115,2020-03-22,58.5
116,116,2020-03-29,50.25
117,117,2020-04-05,53.25
118,118,2020-04-12,58.5
119,119,2020-04-19,51.75
120,120,2020-04-26,44.25
121,121,2020-05-03,64.5
122,122,2020-05-10,61.5
