,geoName,means
0,Baden-Württemberg,53.0
1,Bavaria,41.0
2,Berlin,76.0
3,Brandenburg,99.0
4,Bremen,0.0
5,Hamburg,31.0
6,Hesse,51.0
7,Lower Saxony,70.0
8,Mecklenburg-Vorpommern,21.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,58.0
11,Saarland,18.0
12,Saxony,63.0
13,Saxony-Anhalt,27.0
14,Schleswig-Holstein,34.0
15,Thuringia,23.0
