,date,means
0,2018-01-07,71.0
1,2018-01-14,41.0
2,2018-01-21,29.0
3,2018-01-28,46.0
4,2018-02-04,64.0
5,2018-02-11,27.0
6,2018-02-18,54.0
7,2018-02-25,100.0
8,2018-03-04,66.0
9,2018-03-11,52.0
10,2018-03-18,36.0
11,2018-03-25,29.0
12,2018-04-01,37.0
13,2018-04-08,42.0
14,2018-04-15,26.0
15,2018-04-22,35.0
16,2018-04-29,24.0
17,2018-05-06,24.0
18,2018-05-13,55.0
19,2018-05-20,14.0
20,2018-05-27,53.0
21,2018-06-03,58.0
22,2018-06-10,48.0
23,2018-06-17,59.0
24,2018-06-24,13.0
25,2018-07-01,36.0
26,2018-07-08,34.0
27,2018-07-15,24.0
28,2018-07-22,18.0
29,2018-07-29,35.0
30,2018-08-05,47.0
31,2018-08-12,45.0
32,2018-08-19,26.0
33,2018-08-26,29.0
34,2018-09-02,33.0
35,2018-09-09,53.0
36,2018-09-16,75.0
37,2018-09-23,50.0
38,2018-09-30,91.0
39,2018-10-07,68.0
40,2018-10-14,41.0
41,2018-10-21,55.0
42,2018-10-28,56.0
43,2018-11-04,63.0
44,2018-11-11,76.0
45,2018-11-18,69.0
46,2018-11-25,71.0
47,2018-12-02,65.0
48,2018-12-09,22.0
49,2018-12-16,68.0
50,2018-12-23,16.0
51,2018-12-30,51.0
52,2019-01-06,92.0
53,2019-01-13,56.0
54,2019-01-20,63.0
55,2019-01-27,63.0
56,2019-02-03,49.0
57,2019-02-10,58.0
58,2019-02-17,53.0
59,2019-02-24,14.0
60,2019-03-03,50.0
61,2019-03-10,51.0
62,2019-03-17,23.0
63,2019-03-24,54.0
64,2019-03-31,30.0
65,2019-04-07,19.0
66,2019-04-14,22.0
67,2019-04-21,22.0
68,2019-04-28,37.0
69,2019-05-05,39.0
70,2019-05-12,67.0
71,2019-05-19,45.0
72,2019-05-26,16.0
73,2019-06-02,43.0
74,2019-06-09,41.0
75,2019-06-16,50.0
76,2019-06-23,47.0
77,2019-06-30,57.0
78,2019-07-07,32.0
79,2019-07-14,26.0
80,2019-07-21,36.0
81,2019-07-28,36.0
82,2019-08-04,25.0
83,2019-08-11,76.0
84,2019-08-18,23.0
85,2019-08-25,37.0
86,2019-09-01,62.0
87,2019-09-08,61.0
88,2019-09-15,65.0
89,2019-09-22,60.0
90,2019-09-29,71.0
91,2019-10-06,68.0
92,2019-10-13,56.0
93,2019-10-20,71.0
94,2019-10-27,66.0
95,2019-11-03,96.0
96,2019-11-10,46.0
97,2019-11-17,84.0
98,2019-11-24,55.0
99,2019-12-01,76.0
100,2019-12-08,32.0
101,2019-12-15,55.0
102,2019-12-22,44.0
103,2019-12-29,81.0
104,2020-01-05,43.0
105,2020-01-12,44.0
106,2020-01-19,49.0
107,2020-01-26,39.0
108,2020-02-02,28.0
109,2020-02-09,48.0
110,2020-02-16,42.0
111,2020-02-23,50.0
112,2020-03-01,23.0
113,2020-03-08,34.0
114,2020-03-15,21.0
115,2020-03-22,41.0
116,2020-03-29,29.0
117,2020-04-05,21.0
118,2020-04-12,26.0
119,2020-04-19,18.0
120,2020-04-26,17.0
121,2020-05-03,33.0
122,2020-05-10,50.0
