,geoName,means
0,Baden-Württemberg,79.0
1,Bavaria,54.0
2,Berlin,27.0
3,Brandenburg,35.0
4,Bremen,23.0
5,Hamburg,34.0
6,Hesse,45.0
7,Lower Saxony,53.0
8,Mecklenburg-Vorpommern,33.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,70.0
11,Saarland,29.0
12,Saxony,41.0
13,Saxony-Anhalt,35.0
14,Schleswig-Holstein,48.0
15,Thuringia,35.0
