,geoName,means
0,Baden-Württemberg,37.0
1,Bavaria,39.0
2,Berlin,58.0
3,Brandenburg,20.0
4,Bremen,43.0
5,Hamburg,67.0
6,Hesse,31.0
7,Lower Saxony,35.0
8,Mecklenburg-Vorpommern,31.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,28.0
11,Saarland,34.0
12,Saxony,72.0
13,Saxony-Anhalt,30.0
14,Schleswig-Holstein,14.0
15,Thuringia,23.0
