Unnamed: 0,climatisation appartement
3,0.0
5,0.0
7,0.0
15,20.967741935483872
18,53.225806451612904
21,100.0
22,33.87096774193548
23,0.0
24,0.0
25,53.225806451612904
26,62.903225806451616
27,59.67741935483871
28,32.25806451612903
