date,Homecare,Outdoor,Wellness
2018-01-01,18.33704528582034,2.5241276911655532,43.05864884929473
2018-02-01,20.861172976985895,2.7468448403860433,35.04083147735709
2018-03-01,26.80029695619896,6.384558277654046,35.337787676317745
2018-04-01,33.4075723830735,14.699331848552339,33.33333333333333
2018-05-01,43.50408314773571,13.585746102449889,36.080178173719375
2018-06-01,36.59985152190052,9.279881217520416,27.097253155159613
2018-07-01,29.84409799554566,8.314773570898293,27.91388270230141
2018-08-01,28.507795100222715,6.310319227913882,33.18485523385301
2018-09-01,19.302152932442464,5.939123979213066,53.08092056421678
2018-10-01,13.140311804008908,4.67706013363029,45.211581291759465
2018-11-01,12.620638455827764,4.008908685968819,36.67409057164068
2018-12-01,9.205642167780253,1.1878247958426131,24.276169265033406
2019-01-01,25.760950259836672,4.305864884929473,68.8195991091314
2019-02-01,20.489977728285076,7.423904974016332,47.29027468448404
2019-03-01,39.71789161098738,13.882702301410543,58.27765404602822
2019-04-01,37.49072011878248,15.070527097253155,44.543429844098
2019-05-01,45.58277654046029,14.625092798812176,63.17743132887899
2019-06-01,87.97327394209354,16.55530809205642,49.072011878247956
2019-07-01,83.37045285820341,13.288789903489235,51.15070527097253
2019-08-01,26.57757980697847,11.210096510764663,56.42167780252413
2019-09-01,31.106161841128433,13.3630289532294,96.21380846325167
2019-10-01,26.13214550853749,6.978470675575353,73.71937639198218
2019-11-01,23.756495916852263,6.6815144766147,62.360801781737194
2019-12-01,13.288789903489235,3.711952487008166,42.31625835189309
2020-01-01,32.29398663697104,8.240534521158128,81.1432813659985
2020-02-01,36.00593912397921,11.061618411284336,67.4090571640683
2020-03-01,25.092798812175204,8.760207869339272,27.468448403860428
2020-04-01,33.55605048255382,24.201930215293245,20.26726057906459
2020-05-01,100.0,79.73273942093542,18.485523385300667
2020-06-01,29.250185597624352,26.42910170749814,7.57238307349666
