date,Homecare,Outdoor,Wellness
2018-01-01,19.1044776119403,4.477611940298507,48.95522388059702
2018-02-01,26.268656716417908,2.9850746268656714,41.492537313432834
2018-03-01,28.65671641791045,5.3731343283582085,34.626865671641795
2018-04-01,37.91044776119403,15.223880597014924,36.71641791044776
2018-05-01,46.56716417910447,12.238805970149254,41.7910447761194
2018-06-01,47.76119402985074,8.656716417910449,30.74626865671642
2018-07-01,30.74626865671642,8.955223880597014,35.52238805970149
2018-08-01,18.208955223880597,4.477611940298507,38.80597014925373
2018-09-01,15.223880597014924,6.865671641791045,62.98507462686567
2018-10-01,13.134328358208954,5.6716417910447765,51.94029850746269
2018-11-01,14.029850746268657,2.0895522388059704,46.26865671641791
2018-12-01,8.059701492537313,1.791044776119403,25.671641791044774
2019-01-01,18.80597014925373,2.0895522388059704,92.23880597014926
2019-02-01,20.8955223880597,7.462686567164178,65.97014925373135
2019-03-01,37.3134328358209,15.82089552238806,61.791044776119406
2019-04-01,45.07462686567164,22.388059701492537,54.92537313432836
2019-05-01,40.59701492537313,17.91044776119403,69.25373134328359
2019-06-01,78.50746268656717,20.597014925373134,59.70149253731343
2019-07-01,72.83582089552239,22.98507462686567,63.88059701492538
2019-08-01,33.731343283582085,13.432835820895523,64.77611940298507
2019-09-01,28.65671641791045,15.223880597014924,100.0
2019-10-01,25.970149253731346,11.641791044776118,94.92537313432837
2019-11-01,25.970149253731346,5.6716417910447765,62.089552238805965
2019-12-01,18.208955223880597,2.6865671641791042,44.47761194029851
2020-01-01,29.55223880597015,8.059701492537313,91.64179104477613
2020-02-01,28.35820895522388,13.134328358208954,65.97014925373135
2020-03-01,21.19402985074627,9.55223880597015,35.52238805970149
2020-04-01,28.955223880597014,27.761194029850746,24.776119402985074
2020-05-01,77.01492537313432,74.02985074626865,21.791044776119403
2020-06-01,28.955223880597014,32.23880597014925,8.358208955223882
