date,Homecare,Outdoor,Wellness
2018-01-01,10.659599528857479,1.884570082449941,38.39811542991755
2018-02-01,12.131919905771497,1.884570082449941,30.742049469964666
2018-03-01,16.195524146054183,1.6489988221436984,36.160188457008246
2018-04-01,17.137809187279153,9.363957597173144,30.32979976442874
2018-05-01,24.617196702002357,10.306242638398116,32.15547703180212
2018-06-01,21.554770318021202,8.00942285041225,24.204946996466433
2018-07-01,19.49352179034158,8.244994110718492,26.67844522968198
2018-08-01,8.892815076560659,4.946996466431095,33.33333333333333
2018-09-01,8.95170789163722,4.358068315665489,55.948174322732626
2018-10-01,5.535924617196701,2.944640753828033,40.10600706713781
2018-11-01,7.4793875147232045,2.2968197879858656,32.97997644287397
2018-12-01,4.358068315665489,1.2367491166077738,27.326266195524145
2019-01-01,12.36749116607774,2.65017667844523,69.0223792697291
2019-02-01,11.248527679623086,4.122497055359246,52.591283863368666
2019-03-01,21.37809187279152,8.775029446407538,54.416961130742045
2019-04-01,20.141342756183743,8.892815076560659,51.35453474676089
2019-05-01,22.968197879858657,7.832744405182568,62.89752650176679
2019-06-01,49.52885747938752,10.895170789163721,54.1813898704358
2019-07-01,35.80683156654888,10.011778563015312,53.651354534746766
2019-08-01,20.259128386336865,6.5371024734982335,59.776207302709075
2019-09-01,18.256772673733803,9.540636042402827,100.0
2019-10-01,15.312131919905772,6.5371024734982335,80.32979976442874
2019-11-01,13.36866902237927,4.829210836277975,65.01766784452296
2019-12-01,7.243816254416961,2.944640753828033,35.45347467608952
2020-01-01,17.02002355712603,3.4746760895170787,79.15194346289752
2020-02-01,16.843345111896348,6.9493521790341575,62.603062426383985
2020-03-01,13.604240282685511,8.362779740871613,28.38633686690224
2020-04-01,23.14487632508834,15.01766784452297,23.557126030624264
2020-05-01,61.71967020023557,65.48881036513545,21.908127208480565
2020-06-01,23.32155477031802,27.915194346289752,9.010600706713781
