date,Homecare,Outdoor,Wellness
2018-01-01,17.010036978341258,2.641310089804543,34.178552562070784
2018-02-01,17.96090861067089,2.9054410987849977,29.160063391442154
2018-03-01,23.613312202852615,3.9619651347068143,32.69941891178024
2018-04-01,31.695721077654515,12.044374009508717,27.363972530375065
2018-05-01,39.09138932910724,13.153724247226625,29.107237189646064
2018-06-01,39.77812995245642,8.61067089276281,23.771790808240887
2018-07-01,24.247226624405705,8.874801901743265,26.730058108821975
2018-08-01,22.503961965134707,7.97675647120972,24.51135763338616
2018-09-01,16.00633914421553,7.871104067617539,39.83095615425251
2018-10-01,12.202852614896988,4.27892234548336,32.910723718964604
2018-11-01,11.568938193343898,3.3808769149498152,28.68462757527734
2018-12-01,5.229793977812995,1.3206550449022716,18.91178024300053
2019-01-01,23.454833597464344,4.648705758055996,55.89012150026414
2019-02-01,21.288959323824617,7.554146856840993,40.147913365029055
2019-03-01,40.62334918119387,17.855256207078714,51.03011093502378
2019-04-01,37.136819862651876,14.15742208135235,40.94030639197042
2019-05-01,44.10987849973587,11.833069202324353,54.094030639197044
2019-06-01,100.0,19.915478077126256,41.415742208135235
2019-07-01,56.154252509244586,13.99894347596408,47.754886423666136
2019-08-01,24.775488642366614,11.463285789751716,49.97358689910196
2019-09-01,24.51135763338616,11.410459587955627,69.83623877443212
2019-10-01,21.288959323824617,9.19175911251981,59.69360802958267
2019-11-01,19.334389857369256,5.335446381405177,55.942947702060216
2019-12-01,11.991547807712626,2.694136291600634,36.714210248283145
2020-01-01,25.51505546751189,5.810882197569995,63.86687797147385
2020-02-01,33.65029054410988,10.935023771790808,55.52033808769149
2020-03-01,25.779186476492338,10.882197569994718,23.137876386687797
2020-04-01,38.404648705758056,22.820919175911254,21.183306920232436
2020-05-01,79.18647649234019,63.49709455890121,16.323296354992074
2020-06-01,28.3148441627047,24.66983623877443,7.97675647120972
