date,Homecare,Outdoor,Wellness
2018-01-01,17.235993550987505,2.9826682789197907,39.923417976622325
2018-02-01,20.218661829907294,2.987706569931479,31.44397420395002
2018-03-01,26.667674324869004,4.665457476823861,34.59794437726723
2018-04-01,34.854897218863364,13.553002821442966,31.14671503426038
2018-05-01,41.61628375654978,13.729343006852076,32.52720677146312
2018-06-01,39.404474002418375,9.542523176138653,25.463522773075375
2018-07-01,28.74848851269649,9.361144699717856,26.89943571140669
2018-08-01,20.490729544538492,6.539701733172108,30.4615074566707
2018-09-01,16.974002418379687,6.897420395002015,50.89681580008061
2018-10-01,13.185207577589681,4.831721080209593,39.50523982265216
2018-11-01,12.172511084240226,3.345425231761386,33.71624345022168
2018-12-01,7.285368802902055,1.6676743248690045,23.65477629987908
2019-01-01,23.503627569528415,4.3782748891575975,68.34441757355904
2019-02-01,22.324667472793227,7.018339379282547,50.81116485288191
2019-03-01,42.09492140266022,15.109834744054817,55.78899637243047
2019-04-01,37.046553808948005,13.734381297863765,48.9167674324869
2019-05-01,45.656993147924226,13.573155985489722,64.69165659008465
2019-06-01,94.5787988714228,18.10761789600967,51.53164046755341
2019-07-01,72.31459089076985,14.993954050785973,54.21704957678356
2019-08-01,29.549576783555022,11.441958887545345,57.02337767029424
2019-09-01,29.71080209592906,11.905481660620717,92.5987505038291
2019-10-01,25.957275292220878,8.373639661426845,76.14369205965336
2019-11-01,23.800886739218058,6.192059653365578,66.10741636436921
2019-12-01,13.996372430471585,3.3101571946795647,40.29121322047561
2020-01-01,30.733575171301897,7.17956469165659,79.77126158806934
2020-02-01,36.06912535268037,10.827287384119307,63.744457879887136
2020-03-01,24.82869810560258,10.026199113260782,29.045747682386136
2020-04-01,37.69145505844417,23.99738008867392,24.682587666263604
2020-05-01,100.0,79.23720274083031,21.41777509068924
2020-06-01,34.93047158403869,30.965336557839578,10.328496573962113
