date,Homecare,Outdoor,Wellness
2018-01-01,9.667673716012084,3.625377643504532,40.78549848942598
2018-02-01,13.293051359516618,6.042296072507553,30.211480362537763
2018-03-01,18.429003021148034,7.854984894259818,29.909365558912388
2018-04-01,22.054380664652566,12.688821752265861,39.577039274924466
2018-05-01,20.84592145015106,17.220543806646525,31.722054380664655
2018-06-01,31.722054380664655,11.178247734138973,22.054380664652566
2018-07-01,19.335347432024168,16.91842900302115,26.888217522658607
2018-08-01,10.27190332326284,5.740181268882175,31.419939577039273
2018-09-01,10.27190332326284,6.948640483383686,56.797583081571
2018-10-01,8.761329305135952,3.927492447129909,46.22356495468278
2018-11-01,9.06344410876133,2.719033232628399,33.53474320241692
2018-12-01,4.531722054380665,2.416918429003021,23.867069486404834
2019-01-01,17.522658610271904,5.13595166163142,78.54984894259819
2019-02-01,12.990936555891238,6.646525679758309,61.933534743202415
2019-03-01,25.075528700906347,15.709969788519636,49.244712990936556
2019-04-01,21.148036253776432,12.990936555891238,48.94259818731118
2019-05-01,21.45015105740181,15.709969788519636,67.37160120845923
2019-06-01,55.2870090634441,18.731117824773413,48.6404833836858
2019-07-01,41.69184290030212,16.91842900302115,61.933534743202415
2019-08-01,27.19033232628399,12.386706948640484,56.19335347432024
2019-09-01,22.658610271903324,17.220543806646525,88.51963746223565
2019-10-01,13.293051359516618,13.293051359516618,86.404833836858
2019-11-01,12.084592145015106,6.646525679758309,61.329305135951664
2019-12-01,7.250755287009064,3.927492447129909,40.181268882175225
2020-01-01,18.731117824773413,9.365558912386707,79.15407854984893
2020-02-01,17.82477341389728,14.501510574018129,57.40181268882175
2020-03-01,18.731117824773413,16.012084592145015,25.075528700906347
2020-04-01,19.637462235649547,28.09667673716012,19.335347432024168
2020-05-01,61.329305135951664,100.0,17.82477341389728
2020-06-01,16.012084592145015,44.71299093655589,6.948640483383686
