date,Homecare,Outdoor,Wellness
2018-01-01,16.409912926992632,1.8084393837910249,40.38847957133289
2018-02-01,20.16075016744809,2.2103148024112524,32.618888144675154
2018-03-01,28.868050904219693,4.219691895512391,33.22170127260549
2018-04-01,39.1158740790355,11.654387139986603,31.212324179504353
2018-05-01,42.66577361018085,11.654387139986603,32.217012726054925
2018-06-01,42.53181513730743,7.9035498995311455,26.054922973878096
2018-07-01,28.33221701272606,8.908238446081715,27.5284661754856
2018-08-01,21.50033489618218,5.693235097119893,27.461486939048896
2018-09-01,16.141995981245813,7.367716008037509,53.18151373074347
2018-10-01,13.261888814467515,5.023442732752847,35.90087073007368
2018-11-01,11.721366376423308,2.344273275284662,31.815137307434693
2018-12-01,5.760214333556597,1.6744809109176158,22.371064969859344
2019-01-01,24.78231748158071,3.6168787675820497,64.56798392498325
2019-02-01,23.978566644340255,5.8941728064300065,50.301406563965166
2019-03-01,43.13462826523778,12.726054922973878,57.53516409912927
2019-04-01,37.374413931681175,11.252511721366377,49.497655726724716
2019-05-01,47.28734092431346,13.730743469524448,61.62089752176825
2019-06-01,100.0,14.936369725385132,48.29202947086404
2019-07-01,91.82853315472204,12.45813797722706,46.75150703281983
2019-08-01,30.475552578700604,10.046885465505694,57.9370395177495
2019-09-01,35.23107836570663,9.444072337575351,88.94842598794374
2019-10-01,29.202947086403213,5.961152042866711,71.0649698593436
2019-11-01,21.90221031480241,4.554588077695914,64.30006697923643
2019-12-01,15.338245144005358,2.344273275284662,42.66577361018085
2020-01-01,36.03482920294709,5.492297387809779,70.59611520428668
2020-02-01,42.0629604822505,9.310113864701943,65.84058941728065
2020-03-01,30.274614869390486,8.439383791024783,28.600133958472874
2020-04-01,40.45545880776959,17.347622237106496,24.581379772270594
2020-05-01,98.19156061620897,62.49162759544541,20.495646349631613
2020-06-01,37.24045545880777,27.662424648359007,8.97521768251842
