date,Homecare,Outdoor,Wellness
2018-01-01,17.372881355932204,4.661016949152542,44.91525423728814
2018-02-01,13.135593220338984,1.694915254237288,31.779661016949152
2018-03-01,20.76271186440678,2.11864406779661,36.016949152542374
2018-04-01,27.54237288135593,9.322033898305085,30.508474576271187
2018-05-01,30.08474576271186,8.898305084745763,33.89830508474576
2018-06-01,34.74576271186441,7.203389830508475,25.0
2018-07-01,24.152542372881356,7.203389830508475,33.05084745762712
2018-08-01,27.11864406779661,6.3559322033898304,36.440677966101696
2018-09-01,23.30508474576271,4.23728813559322,52.118644067796616
2018-10-01,11.864406779661017,2.9661016949152543,44.49152542372881
2018-11-01,9.745762711864407,2.11864406779661,35.16949152542373
2018-12-01,5.084745762711865,1.2711864406779663,26.69491525423729
2019-01-01,20.33898305084746,5.084745762711865,73.30508474576271
2019-02-01,19.915254237288135,5.508474576271186,54.23728813559322
2019-03-01,52.118644067796616,18.220338983050848,57.20338983050848
2019-04-01,39.40677966101695,11.016949152542372,37.71186440677966
2019-05-01,51.271186440677965,11.440677966101696,61.016949152542374
2019-06-01,97.88135593220339,22.88135593220339,58.47457627118644
2019-07-01,73.30508474576271,16.94915254237288,66.10169491525424
2019-08-01,43.64406779661017,9.745762711864407,51.69491525423729
2019-09-01,29.66101694915254,8.050847457627118,88.5593220338983
2019-10-01,23.728813559322035,6.3559322033898304,75.42372881355932
2019-11-01,19.06779661016949,5.084745762711865,62.28813559322034
2019-12-01,11.864406779661017,3.8135593220338984,47.03389830508475
2020-01-01,36.86440677966102,5.084745762711865,100.0
2020-02-01,44.06779661016949,8.050847457627118,65.67796610169492
2020-03-01,24.576271186440678,8.898305084745763,27.11864406779661
2020-04-01,44.91525423728814,22.45762711864407,28.8135593220339
2020-05-01,87.28813559322035,60.59322033898306,21.610169491525426
2020-06-01,27.966101694915253,22.88135593220339,13.135593220338984
