date,Homecare,Outdoor,Wellness
2018-01-01,13.432835820895523,2.9850746268656714,53.73134328358209
2018-02-01,20.8955223880597,8.955223880597014,47.76119402985074
2018-03-01,20.8955223880597,4.477611940298507,47.76119402985074
2018-04-01,20.8955223880597,13.432835820895523,41.7910447761194
2018-05-01,26.865671641791046,19.402985074626866,46.26865671641791
2018-06-01,28.35820895522388,22.388059701492537,29.850746268656714
2018-07-01,25.37313432835821,13.432835820895523,41.7910447761194
2018-08-01,23.88059701492537,5.970149253731343,19.402985074626866
2018-09-01,10.44776119402985,7.462686567164178,50.74626865671642
2018-10-01,8.955223880597014,4.477611940298507,59.70149253731343
2018-11-01,4.477611940298507,2.9850746268656714,46.26865671641791
2018-12-01,0.0,2.9850746268656714,34.32835820895522
2019-01-01,29.850746268656714,5.970149253731343,100.0
2019-02-01,11.940298507462686,8.955223880597014,59.70149253731343
2019-03-01,44.776119402985074,7.462686567164178,65.67164179104478
2019-04-01,23.88059701492537,19.402985074626866,46.26865671641791
2019-05-01,17.91044776119403,10.44776119402985,64.17910447761194
2019-06-01,59.70149253731343,25.37313432835821,62.68656716417911
2019-07-01,35.82089552238806,13.432835820895523,53.73134328358209
2019-08-01,28.35820895522388,11.940298507462686,43.28358208955223
2019-09-01,23.88059701492537,13.432835820895523,100.0
2019-10-01,7.462686567164178,10.44776119402985,94.02985074626866
2019-11-01,13.432835820895523,10.44776119402985,56.71641791044776
2019-12-01,7.462686567164178,1.4925373134328357,67.16417910447761
2020-01-01,19.402985074626866,1.4925373134328357,67.16417910447761
2020-02-01,29.850746268656714,28.35820895522388,53.73134328358209
2020-03-01,32.83582089552239,13.432835820895523,29.850746268656714
2020-04-01,13.432835820895523,19.402985074626866,26.865671641791046
2020-05-01,70.1492537313433,91.04477611940298,11.940298507462686
2020-06-01,8.955223880597014,52.23880597014925,4.477611940298507
