date,Homecare,Outdoor,Wellness
2018-01-01,20.558375634517766,4.568527918781726,58.37563451776649
2018-02-01,21.82741116751269,2.5380710659898478,39.340101522842644
2018-03-01,29.441624365482234,4.822335025380711,34.01015228426396
2018-04-01,34.51776649746193,14.467005076142131,38.3248730964467
2018-05-01,49.746192893401016,20.558375634517766,35.025380710659896
2018-06-01,44.41624365482234,14.720812182741117,31.979695431472084
2018-07-01,25.63451776649746,12.18274111675127,30.710659898477154
2018-08-01,26.903553299492383,8.883248730964468,37.055837563451774
2018-09-01,15.736040609137056,5.0761421319796955,53.299492385786806
2018-10-01,15.736040609137056,5.83756345177665,47.96954314720812
2018-11-01,11.6751269035533,3.807106598984772,38.07106598984771
2018-12-01,7.3604060913705585,3.0456852791878175,22.84263959390863
2019-01-01,22.081218274111674,3.807106598984772,79.18781725888326
2019-02-01,25.380710659898476,6.345177664974619,59.89847715736041
2019-03-01,50.25380710659898,15.736040609137056,56.09137055837563
2019-04-01,44.16243654822335,14.720812182741117,57.61421319796954
2019-05-01,49.49238578680203,14.720812182741117,72.58883248730965
2019-06-01,80.20304568527918,17.766497461928935,60.40609137055838
2019-07-01,59.390862944162436,14.213197969543149,60.913705583756354
2019-08-01,34.77157360406091,10.65989847715736,68.02030456852792
2019-09-01,33.756345177664976,8.883248730964468,100.0
2019-10-01,29.441624365482234,8.121827411167512,79.18781725888326
2019-11-01,23.85786802030457,7.1065989847715745,77.91878172588832
2019-12-01,15.989847715736042,4.314720812182741,45.93908629441624
2020-01-01,31.979695431472084,6.091370558375635,95.93908629441624
2020-02-01,41.62436548223351,11.928934010152284,63.1979695431472
2020-03-01,25.63451776649746,12.944162436548224,31.725888324873097
2020-04-01,35.025380710659896,31.725888324873097,27.918781725888326
2020-05-01,91.11675126903553,78.93401015228426,18.02030456852792
2020-06-01,31.218274111675125,29.441624365482234,8.375634517766498
