date,Homecare,Outdoor,Wellness
2018-01-01,14.353312302839116,2.050473186119874,28.548895899053626
2018-02-01,17.19242902208202,2.365930599369085,21.13564668769716
2018-03-01,23.974763406940063,3.1545741324921135,27.287066246056785
2018-04-01,27.444794952681388,10.094637223974763,26.18296529968454
2018-05-01,29.33753943217666,12.933753943217665,24.605678233438486
2018-06-01,30.5993690851735,5.993690851735016,18.29652996845426
2018-07-01,29.49526813880126,9.779179810725552,23.974763406940063
2018-08-01,33.12302839116719,9.621451104100947,26.025236593059937
2018-09-01,16.246056782334385,4.889589905362776,35.488958990536275
2018-10-01,16.876971608832807,3.1545741324921135,29.96845425867508
2018-11-01,11.514195583596216,2.050473186119874,26.34069400630915
2018-12-01,8.517350157728707,2.050473186119874,18.138801261829656
2019-01-01,22.71293375394322,5.520504731861198,51.57728706624606
2019-02-01,23.02839116719243,7.570977917981073,40.063091482649845
2019-03-01,45.89905362776025,14.826498422712934,39.74763406940063
2019-04-01,39.27444794952682,12.145110410094636,35.80441640378549
2019-05-01,44.164037854889585,9.779179810725552,49.369085173501574
2019-06-01,100.0,14.037854889589903,41.32492113564668
2019-07-01,98.58044164037855,14.195583596214512,45.42586750788644
2019-08-01,37.53943217665615,12.145110410094636,45.110410094637224
2019-09-01,30.5993690851735,10.25236593059937,67.66561514195584
2019-10-01,27.129337539432175,8.832807570977918,58.2018927444795
2019-11-01,22.397476340694006,4.574132492113565,47.003154574132495
2019-12-01,12.145110410094636,2.8391167192429023,30.441640378548897
2020-01-01,32.49211356466877,9.46372239747634,58.359621451104104
2020-02-01,41.798107255520506,8.832807570977918,45.74132492113564
2020-03-01,28.86435331230284,7.097791798107256,23.974763406940063
2020-04-01,36.75078864353312,19.873817034700316,21.92429022082019
2020-05-01,79.81072555205047,62.77602523659306,11.514195583596216
2020-06-01,34.70031545741325,25.86750788643533,5.205047318611988
