date,Homecare,Outdoor,Wellness
2018-01-01,16.798418972332016,3.9525691699604746,31.422924901185773
2018-02-01,16.99604743083004,3.1620553359683794,23.715415019762844
2018-03-01,19.565217391304348,5.138339920948617,28.063241106719367
2018-04-01,24.308300395256918,13.438735177865613,24.703557312252965
2018-05-01,25.494071146245062,16.600790513833992,30.8300395256917
2018-06-01,33.00395256916996,9.881422924901186,20.55335968379447
2018-07-01,43.47826086956522,11.264822134387352,23.122529644268774
2018-08-01,20.158102766798418,4.940711462450593,26.08695652173913
2018-09-01,15.41501976284585,6.126482213438735,49.01185770750988
2018-10-01,14.82213438735178,4.545454545454546,38.14229249011858
2018-11-01,14.82213438735178,3.7549407114624502,33.201581027667984
2018-12-01,8.49802371541502,2.371541501976284,20.35573122529644
2019-01-01,25.691699604743086,6.324110671936759,61.06719367588933
2019-02-01,21.14624505928854,10.869565217391305,45.65217391304348
2019-03-01,37.54940711462451,15.217391304347828,54.1501976284585
2019-04-01,28.65612648221344,12.25296442687747,53.55731225296443
2019-05-01,36.16600790513834,16.007905138339922,56.126482213438734
2019-06-01,61.06719367588933,18.379446640316203,46.047430830039524
2019-07-01,100.0,17.588932806324113,51.77865612648221
2019-08-01,50.19762845849802,17.786561264822133,53.16205533596838
2019-09-01,34.58498023715415,12.25296442687747,87.15415019762845
2019-10-01,31.225296442687743,10.869565217391305,77.07509881422925
2019-11-01,44.26877470355731,13.636363636363635,69.96047430830039
2019-12-01,22.134387351778656,5.138339920948617,44.07114624505929
2020-01-01,33.794466403162055,9.881422924901186,82.80632411067194
2020-02-01,32.608695652173914,11.6600790513834,54.347826086956516
2020-03-01,19.76284584980237,7.5098814229249005,24.50592885375494
2020-04-01,20.35573122529644,16.798418972332016,21.34387351778656
2020-05-01,71.34387351778656,66.99604743083005,25.494071146245062
2020-06-01,29.051383399209485,27.865612648221344,7.707509881422925
