date,Homecare,Outdoor,Wellness
2018-01-01,5.172413793103448,0.0,15.517241379310345
2018-02-01,6.896551724137931,1.7241379310344827,25.862068965517242
2018-03-01,6.896551724137931,0.0,6.896551724137931
2018-04-01,32.758620689655174,8.620689655172415,22.413793103448278
2018-05-01,27.586206896551722,10.344827586206897,22.413793103448278
2018-06-01,36.206896551724135,6.896551724137931,25.862068965517242
2018-07-01,22.413793103448278,13.793103448275861,20.689655172413794
2018-08-01,17.24137931034483,5.172413793103448,36.206896551724135
2018-09-01,17.24137931034483,3.4482758620689653,46.55172413793103
2018-10-01,10.344827586206897,1.7241379310344827,27.586206896551722
2018-11-01,8.620689655172415,3.4482758620689653,13.793103448275861
2018-12-01,1.7241379310344827,3.4482758620689653,27.586206896551722
2019-01-01,8.620689655172415,3.4482758620689653,46.55172413793103
2019-02-01,5.172413793103448,5.172413793103448,46.55172413793103
2019-03-01,22.413793103448278,6.896551724137931,25.862068965517242
2019-04-01,15.517241379310345,20.689655172413794,29.310344827586203
2019-05-01,17.24137931034483,13.793103448275861,51.724137931034484
2019-06-01,51.724137931034484,17.24137931034483,22.413793103448278
2019-07-01,32.758620689655174,15.517241379310345,34.48275862068966
2019-08-01,15.517241379310345,12.068965517241379,31.03448275862069
2019-09-01,25.862068965517242,8.620689655172415,100.0
2019-10-01,17.24137931034483,12.068965517241379,46.55172413793103
2019-11-01,12.068965517241379,1.7241379310344827,41.37931034482759
2019-12-01,15.517241379310345,1.7241379310344827,24.137931034482758
2020-01-01,22.413793103448278,12.068965517241379,67.24137931034483
2020-02-01,24.137931034482758,3.4482758620689653,37.93103448275862
2020-03-01,12.068965517241379,12.068965517241379,18.96551724137931
2020-04-01,20.689655172413794,12.068965517241379,13.793103448275861
2020-05-01,58.620689655172406,67.24137931034483,5.172413793103448
2020-06-01,20.689655172413794,41.37931034482759,5.172413793103448
