date,Homecare,Outdoor,Wellness
2018-01-01,11.221122112211221,4.180418041804181,40.374037403740374
2018-02-01,16.5016501650165,3.9603960396039604,34.32343234323432
2018-03-01,24.09240924092409,6.16061606160616,36.52365236523652
2018-04-01,24.422442244224424,14.74147414741474,27.61276127612761
2018-05-01,31.133113311331133,16.611661166116612,34.65346534653465
2018-06-01,32.56325632563256,10.671067106710671,27.61276127612761
2018-07-01,19.471947194719473,10.671067106710671,29.592959295929592
2018-08-01,12.32123212321232,7.48074807480748,32.893289328932894
2018-09-01,11.55115511551155,7.48074807480748,59.4059405940594
2018-10-01,8.25082508250825,5.17051705170517,42.57425742574257
2018-11-01,7.15071507150715,4.400440044004401,31.02310231023102
2018-12-01,5.17051705170517,1.4301430143014302,27.39273927392739
2019-01-01,15.62156215621562,6.16061606160616,72.71727172717272
2019-02-01,15.071507150715071,6.710671067106711,55.115511551155116
2019-03-01,27.39273927392739,15.51155115511551,60.066006600660074
2019-04-01,24.532453245324533,14.631463146314633,53.90539053905391
2019-05-01,30.143014301430142,16.28162816281628,62.15621562156216
2019-06-01,47.524752475247524,20.022002200220022,53.46534653465347
2019-07-01,44.994499449944996,20.35203520352035,61.93619361936194
2019-08-01,25.082508250825082,11.55115511551155,55.00550055005501
2019-09-01,17.491749174917494,13.97139713971397,96.91969196919692
2019-10-01,18.26182618261826,9.68096809680968,80.74807480748075
2019-11-01,13.751375137513753,9.900990099009901,69.3069306930693
2019-12-01,9.68096809680968,5.2805280528052805,39.05390539053906
2020-01-01,20.9020902090209,9.350935093509351,74.80748074807481
2020-02-01,20.572057205720572,14.96149614961496,63.25632563256326
2020-03-01,16.5016501650165,15.62156215621562,28.822882288228826
2020-04-01,24.532453245324533,30.033003300330037,23.87238723872387
2020-05-01,61.16611661166117,100.0,16.94169416941694
2020-06-01,21.012101210121013,44.114411441144114,8.360836083608362
