date,Homecare,Outdoor,Wellness
2018-01-01,13.588850174216027,3.8327526132404177,38.67595818815331
2018-02-01,16.02787456445993,4.181184668989547,31.3588850174216
2018-03-01,23.693379790940767,5.574912891986063,33.44947735191638
2018-04-01,28.9198606271777,9.75609756097561,36.58536585365854
2018-05-01,32.40418118466899,12.89198606271777,30.66202090592334
2018-06-01,23.34494773519164,9.40766550522648,31.70731707317073
2018-07-01,19.16376306620209,14.634146341463413,24.390243902439025
2018-08-01,11.498257839721255,6.968641114982578,33.10104529616725
2018-09-01,10.452961672473867,3.8327526132404177,56.79442508710801
2018-10-01,11.149825783972126,2.7874564459930316,39.37282229965157
2018-11-01,10.801393728222997,5.2264808362369335,31.3588850174216
2018-12-01,3.8327526132404177,2.0905923344947737,27.526132404181187
2019-01-01,15.6794425087108,3.1358885017421603,63.06620209059234
2019-02-01,13.588850174216027,6.620209059233449,43.55400696864111
2019-03-01,24.738675958188153,16.376306620209057,41.81184668989547
2019-04-01,21.602787456445995,13.937282229965156,45.99303135888502
2019-05-01,21.254355400696863,11.846689895470384,55.052264808362374
2019-06-01,47.386759581881535,17.073170731707318,47.386759581881535
2019-07-01,44.94773519163763,14.285714285714285,50.174216027874564
2019-08-01,23.693379790940767,11.498257839721255,52.264808362369344
2019-09-01,24.041811846689896,13.937282229965156,73.86759581881533
2019-10-01,22.64808362369338,5.923344947735192,70.73170731707317
2019-11-01,19.16376306620209,4.529616724738676,58.18815331010453
2019-12-01,11.846689895470384,2.4390243902439024,32.752613240418114
2020-01-01,18.81533101045296,8.362369337979095,63.76306620209059
2020-02-01,24.390243902439025,11.498257839721255,52.613240418118465
2020-03-01,20.905923344947734,16.02787456445993,26.82926829268293
2020-04-01,30.66202090592334,29.61672473867596,24.738675958188153
2020-05-01,68.29268292682927,100.0,19.16376306620209
2020-06-01,16.72473867595819,32.05574912891986,11.149825783972126
