date,ticket_geo_region_name,ticket_taxonomy_tag_name,Index
2020-12-31,Saxony-Anhalt,Solardach,0.0
2018-12-31,Baden-Württemberg,Solardach,0.0005766694785388664
2019-12-31,Baden-Württemberg,Solardach,0.0005285080650525247
2020-12-31,Baden-Württemberg,Solardach,0.0007405556523186014
2018-12-31,Lower Saxony,Solardach,0.0004205318446739003
2019-12-31,Lower Saxony,Solardach,0.0005925132672470083
2020-12-31,Lower Saxony,Solardach,0.0007514771476576148
2018-12-31,North Rhine-Westphalia,Solardach,0.00024964569845932954
2019-12-31,North Rhine-Westphalia,Solardach,0.00027898229672250756
2020-12-31,North Rhine-Westphalia,Solardach,0.00030647939801114023
2018-12-31,Bremen,Solardach,0.0
2019-12-31,Bremen,Solardach,0.0
2020-12-31,Bremen,Solardach,0.0
2018-12-31,Berlin,Solardach,0.0005691537012373251
2019-12-31,Berlin,Solardach,0.000915010797644863
2020-12-31,Berlin,Solardach,0.0008029711508786896
2018-12-31,Hamburg,Solardach,0.0008592068646683286
2019-12-31,Hamburg,Solardach,0.0005295467043947181
2020-12-31,Hamburg,Solardach,0.0010130051351073203
2018-12-31,Saarland,Solardach,0.0
2019-12-31,Saarland,Solardach,0.0
2020-12-31,Saarland,Solardach,0.0
2018-12-31,Mecklenburg-Vorpommern,Solardach,0.0
2019-12-31,Mecklenburg-Vorpommern,Solardach,0.0
2020-12-31,Mecklenburg-Vorpommern,Solardach,0.0
2018-12-31,Schleswig-Holstein,Solardach,0.0003258790026194053
2019-12-31,Schleswig-Holstein,Solardach,0.0006833115566059708
2020-12-31,Schleswig-Holstein,Solardach,0.000946588945437913
2018-12-31,Rhineland-Palatinate,Solardach,0.00013200727193196453
2019-12-31,Rhineland-Palatinate,Solardach,0.00021665599449194686
2020-12-31,Rhineland-Palatinate,Solardach,0.0005104880832160068
2018-12-31,Thuringia,Solardach,0.0
2019-12-31,Thuringia,Solardach,0.0
2020-12-31,Thuringia,Solardach,0.0
2018-12-31,Saxony,Solardach,0.00023318327881653852
2019-12-31,Saxony,Solardach,0.0005333942786077104
2020-12-31,Saxony,Solardach,0.00033738868364919654
2018-12-31,Bavaria,Solardach,0.0003200969305130021
2019-12-31,Bavaria,Solardach,0.00035370821574390006
2020-12-31,Bavaria,Solardach,0.0005372628199777892
2018-12-31,Hesse,Kochkurs,0.004183694362119403
2019-12-31,Hesse,Kochkurs,0.004270976103934384
2020-12-31,Hesse,Kochkurs,0.0026010324885135704
2018-12-31,Germany,Kochkurs,0.0043520685138605415
2019-12-31,Germany,Kochkurs,0.004681204641420068
2020-12-31,Germany,Kochkurs,0.0030728045219898144
2018-12-31,Brandenburg,Kochkurs,0.003423020975384657
2019-12-31,Brandenburg,Kochkurs,0.0036468264217670277
2020-12-31,Brandenburg,Kochkurs,0.00321278022658548
2018-12-31,Saxony-Anhalt,Kochkurs,0.004837041231149868
2019-12-31,Saxony-Anhalt,Kochkurs,0.00434700303919127
2020-12-31,Saxony-Anhalt,Kochkurs,0.002561969408474285
2018-12-31,Baden-Württemberg,Kochkurs,0.0051778848967752936
2019-12-31,Baden-Württemberg,Kochkurs,0.005382277536052143
2020-12-31,Baden-Württemberg,Kochkurs,0.0033814050539830464
2018-12-31,Lower Saxony,Kochkurs,0.00442665099656737
2019-12-31,Lower Saxony,Kochkurs,0.0047954812096813945
2020-12-31,Lower Saxony,Kochkurs,0.0032351728051700705
2018-12-31,North Rhine-Westphalia,Kochkurs,0.0034700752085846773
2019-12-31,North Rhine-Westphalia,Kochkurs,0.0039015882392386455
2020-12-31,North Rhine-Westphalia,Kochkurs,0.0022123981543929173
2018-12-31,Bremen,Kochkurs,0.0090531370652906
2019-12-31,Bremen,Kochkurs,0.009810619198918707
2020-12-31,Bremen,Kochkurs,0.005697498718165554
2018-12-31,Berlin,Kochkurs,0.006965706911272292
2019-12-31,Berlin,Kochkurs,0.007985214711977056
2020-12-31,Berlin,Kochkurs,0.005536274777110965
2018-12-31,Hamburg,Kochkurs,0.011185406439432208
2019-12-31,Hamburg,Kochkurs,0.010040415236790947
2020-12-31,Hamburg,Kochkurs,0.007633717268130161
2018-12-31,Saarland,Kochkurs,0.008426406742944748
2019-12-31,Saarland,Kochkurs,0.008613495400576958
2020-12-31,Saarland,Kochkurs,0.005403279842188224
2018-12-31,Mecklenburg-Vorpommern,Kochkurs,0.005290855144306642
2019-12-31,Mecklenburg-Vorpommern,Kochkurs,0.005294864821747628
2020-12-31,Mecklenburg-Vorpommern,Kochkurs,0.0028715889317209257
2018-12-31,Schleswig-Holstein,Kochkurs,0.008853046237827174
2019-12-31,Schleswig-Holstein,Kochkurs,0.008339506952213778
2020-12-31,Schleswig-Holstein,Kochkurs,0.006733283630756475
2018-12-31,Rhineland-Palatinate,Kochkurs,0.0033477044161946204
2019-12-31,Rhineland-Palatinate,Kochkurs,0.003973787996535222
2020-12-31,Rhineland-Palatinate,Kochkurs,0.002515976981564606
2018-12-31,Thuringia,Kochkurs,0.005790894631473515
2019-12-31,Thuringia,Kochkurs,0.0065784296511531195
2020-12-31,Thuringia,Kochkurs,0.004153646754830891
2018-12-31,Saxony,Kochkurs,0.00393746622230212
2019-12-31,Saxony,Kochkurs,0.004133805659209754
2020-12-31,Saxony,Kochkurs,0.004125343450074267
2018-12-31,Bavaria,Kochkurs,0.005588358911872828
2019-12-31,Bavaria,Kochkurs,0.0064401590225068575
2020-12-31,Bavaria,Kochkurs,0.003760839739844525
2018-12-31,Hesse,Dachfenster,0.015715326146836517
2019-12-31,Hesse,Dachfenster,0.016189025663380926
2020-12-31,Hesse,Dachfenster,0.021698597086292248
2018-12-31,Germany,Dachfenster,0.022889850672087837
2019-12-31,Germany,Dachfenster,0.023546311939038087
2020-12-31,Germany,Dachfenster,0.02831753223895399
2018-12-31,Brandenburg,Dachfenster,0.021285415065030216
2019-12-31,Brandenburg,Dachfenster,0.0203347117729219
2020-12-31,Brandenburg,Dachfenster,0.02213069529684922
2018-12-31,Saxony-Anhalt,Dachfenster,0.020654113289042982
2019-12-31,Saxony-Anhalt,Dachfenster,0.01887239506174124
2020-12-31,Saxony-Anhalt,Dachfenster,0.022896881118961664
2018-12-31,Baden-Württemberg,Dachfenster,0.022178963842148194
2019-12-31,Baden-Württemberg,Dachfenster,0.023776755954661288
2020-12-31,Baden-Württemberg,Dachfenster,0.02891329317043488
2018-12-31,Lower Saxony,Dachfenster,0.018098519758672674
2019-12-31,Lower Saxony,Dachfenster,0.018841832337194914
2020-12-31,Lower Saxony,Dachfenster,0.021354532137311616
2018-12-31,North Rhine-Westphalia,Dachfenster,0.01663462396954033
2019-12-31,North Rhine-Westphalia,Dachfenster,0.01633816802063951
2020-12-31,North Rhine-Westphalia,Dachfenster,0.019904616773665482
2018-12-31,Bremen,Dachfenster,0.021513892388814286
2019-12-31,Bremen,Dachfenster,0.01934132482158328
2020-12-31,Bremen,Dachfenster,0.020268830870715685
2018-12-31,Berlin,Dachfenster,0.013825350163625919
2019-12-31,Berlin,Dachfenster,0.012582838213250406
2020-12-31,Berlin,Dachfenster,0.015668443375994923
2018-12-31,Hamburg,Dachfenster,0.013951196232261622
2019-12-31,Hamburg,Dachfenster,0.01522220664695351
2020-12-31,Hamburg,Dachfenster,0.014384247286114241
2018-12-31,Saarland,Dachfenster,0.019019983626893677
2019-12-31,Saarland,Dachfenster,0.020352279141871866
2020-12-31,Saarland,Dachfenster,0.0192555029486385
2018-12-31,Mecklenburg-Vorpommern,Dachfenster,0.02182129052706785
2019-12-31,Mecklenburg-Vorpommern,Dachfenster,0.022081281848567023
2020-12-31,Mecklenburg-Vorpommern,Dachfenster,0.026430687371096828
2018-12-31,Schleswig-Holstein,Dachfenster,0.025445940847471
2019-12-31,Schleswig-Holstein,Dachfenster,0.024174361124028588
2020-12-31,Schleswig-Holstein,Dachfenster,0.026114891379223786
2018-12-31,Rhineland-Palatinate,Dachfenster,0.017993701024123725
2019-12-31,Rhineland-Palatinate,Dachfenster,0.017811757478092643
2020-12-31,Rhineland-Palatinate,Dachfenster,0.022942686209746363
2018-12-31,Thuringia,Dachfenster,0.030249298534277488
2019-12-31,Thuringia,Dachfenster,0.03041999533923023
2020-12-31,Thuringia,Dachfenster,0.032289868227412914
2018-12-31,Saxony,Dachfenster,0.024011344956984874
2019-12-31,Saxony,Dachfenster,0.022834956707436016
2020-12-31,Saxony,Dachfenster,0.028005229937534966
2018-12-31,Bavaria,Dachfenster,0.024867046495130468
2019-12-31,Bavaria,Dachfenster,0.026583598442387602
2020-12-31,Bavaria,Dachfenster,0.03062028173707885
2018-12-31,Hesse,Personal Trainer,0.005207679385906399
2019-12-31,Hesse,Personal Trainer,0.005673415676653466
2020-12-31,Hesse,Personal Trainer,0.0057660607641895475
2018-12-31,Germany,Personal Trainer,0.005445162714946001
2019-12-31,Germany,Personal Trainer,0.005937034367486027
2020-12-31,Germany,Personal Trainer,0.00514512539314328
2018-12-31,Brandenburg,Personal Trainer,0.00422280196385299
2019-12-31,Brandenburg,Personal Trainer,0.00456907250725929
2020-12-31,Brandenburg,Personal Trainer,0.004088977737181216
2018-12-31,Saxony-Anhalt,Personal Trainer,0.003288079573774064
2019-12-31,Saxony-Anhalt,Personal Trainer,0.0038712605254853814
2020-12-31,Saxony-Anhalt,Personal Trainer,0.004197761538476305
2018-12-31,Baden-Württemberg,Personal Trainer,0.004692895282242253
2019-12-31,Baden-Württemberg,Personal Trainer,0.004866950045478259
2020-12-31,Baden-Württemberg,Personal Trainer,0.005062500160544702
2018-12-31,Lower Saxony,Personal Trainer,0.0037181249051049608
2019-12-31,Lower Saxony,Personal Trainer,0.0040675010756964815
2020-12-31,Lower Saxony,Personal Trainer,0.003733896581966078
2018-12-31,North Rhine-Westphalia,Personal Trainer,0.004309560808986399
2019-12-31,North Rhine-Westphalia,Personal Trainer,0.005029289898012852
2020-12-31,North Rhine-Westphalia,Personal Trainer,0.0043299004020635945
2018-12-31,Bremen,Personal Trainer,0.01146401978299657
2019-12-31,Bremen,Personal Trainer,0.01007635849241509
2020-12-31,Bremen,Personal Trainer,0.009027659145843392
2018-12-31,Berlin,Personal Trainer,0.00867611260268361
2019-12-31,Berlin,Personal Trainer,0.00847091492617138
2020-12-31,Berlin,Personal Trainer,0.0075500789324742384
2018-12-31,Hamburg,Personal Trainer,0.011577555206633776
2019-12-31,Hamburg,Personal Trainer,0.009986543214243387
2020-12-31,Hamburg,Personal Trainer,0.008976216329706946
2018-12-31,Saarland,Personal Trainer,0.005851151532742273
2019-12-31,Saarland,Personal Trainer,0.007862359491893105
2020-12-31,Saarland,Personal Trainer,0.004546916617567588
2018-12-31,Mecklenburg-Vorpommern,Personal Trainer,0.0073224174455378205
2019-12-31,Mecklenburg-Vorpommern,Personal Trainer,0.005429025195402921
2020-12-31,Mecklenburg-Vorpommern,Personal Trainer,0.006663669061780771
2018-12-31,Schleswig-Holstein,Personal Trainer,0.009967304018594633
2019-12-31,Schleswig-Holstein,Personal Trainer,0.009153398872204996
2020-12-31,Schleswig-Holstein,Personal Trainer,0.008839924472036992
2018-12-31,Rhineland-Palatinate,Personal Trainer,0.004494935399354416
2019-12-31,Rhineland-Palatinate,Personal Trainer,0.0046799519648321845
2020-12-31,Rhineland-Palatinate,Personal Trainer,0.0039844441036534315
2018-12-31,Thuringia,Personal Trainer,0.0072142678512712
2019-12-31,Thuringia,Personal Trainer,0.010238513351510523
2020-12-31,Thuringia,Personal Trainer,0.009274232829226868
2018-12-31,Saxony,Personal Trainer,0.005394518226473656
2019-12-31,Saxony,Personal Trainer,0.005605361606251904
2020-12-31,Saxony,Personal Trainer,0.005653886043992908
2018-12-31,Bavaria,Personal Trainer,0.006206417594458518
2019-12-31,Bavaria,Personal Trainer,0.00637675102823628
2020-12-31,Bavaria,Personal Trainer,0.005952620866461671
2018-12-31,Hesse,Masseur,0.003295999611333163
2019-12-31,Hesse,Masseur,0.002955453747838084
2020-12-31,Hesse,Masseur,0.0028526826938621973
2018-12-31,Germany,Masseur,0.002907447992856968
2019-12-31,Germany,Masseur,0.0029096514038954176
2020-12-31,Germany,Masseur,0.0026692755799014012
2018-12-31,Brandenburg,Masseur,0.0025243318012700532
2019-12-31,Brandenburg,Masseur,0.0025418389716152356
2020-12-31,Brandenburg,Masseur,0.0026183804808265687
2018-12-31,Saxony-Anhalt,Masseur,0.0029150621431358304
2019-12-31,Saxony-Anhalt,Masseur,0.003954216108174352
2020-12-31,Saxony-Anhalt,Masseur,0.002671302797212194
2018-12-31,Baden-Württemberg,Masseur,0.0028807872029605916
2019-12-31,Baden-Württemberg,Masseur,0.002696972318194959
2020-12-31,Baden-Württemberg,Masseur,0.0023886444419471482
2018-12-31,Lower Saxony,Masseur,0.0025881065515926697
2019-12-31,Lower Saxony,Masseur,0.00222526964679359
2020-12-31,Lower Saxony,Masseur,0.0025172336507636485
2018-12-31,North Rhine-Westphalia,Masseur,0.0023864017509045215
2019-12-31,North Rhine-Westphalia,Masseur,0.002416306878374889
2020-12-31,North Rhine-Westphalia,Masseur,0.001971074063625965
2018-12-31,Bremen,Masseur,0.006486221719327006
2019-12-31,Bremen,Masseur,0.005170266342550065
2020-12-31,Bremen,Masseur,0.0052082648918327255
2018-12-31,Berlin,Masseur,0.004214615674880857
2019-12-31,Berlin,Masseur,0.004517821293958066
2020-12-31,Berlin,Masseur,0.004668059555024395
2018-12-31,Hamburg,Masseur,0.004819944531632053
2019-12-31,Hamburg,Masseur,0.004920554059445163
2020-12-31,Hamburg,Masseur,0.005017760681202642
2018-12-31,Saarland,Masseur,0.0035765350801161204
2019-12-31,Saarland,Masseur,0.005660898834163036
2020-12-31,Saarland,Masseur,0.0032035094351044375
2018-12-31,Mecklenburg-Vorpommern,Masseur,0.004938374556292947
2019-12-31,Mecklenburg-Vorpommern,Masseur,0.005696824644503513
2020-12-31,Mecklenburg-Vorpommern,Masseur,0.004815760834564252
2018-12-31,Schleswig-Holstein,Masseur,0.007680687214328803
2019-12-31,Schleswig-Holstein,Masseur,0.006160941548599518
2020-12-31,Schleswig-Holstein,Masseur,0.004858584442646285
2018-12-31,Rhineland-Palatinate,Masseur,0.0035596538100477523
2019-12-31,Rhineland-Palatinate,Masseur,0.0035623514956185285
2020-12-31,Rhineland-Palatinate,Masseur,0.0025706090991312455
2018-12-31,Thuringia,Masseur,0.0060540785769439606
2019-12-31,Thuringia,Masseur,0.00432761904548383
2020-12-31,Thuringia,Masseur,0.004661394511025021
2018-12-31,Saxony,Masseur,0.005371562829765259
2019-12-31,Saxony,Masseur,0.004594558693649103
2020-12-31,Saxony,Masseur,0.003011883219697158
2018-12-31,Bavaria,Masseur,0.003765226673971501
2019-12-31,Bavaria,Masseur,0.0037887838901533733
2020-12-31,Bavaria,Masseur,0.0030953628505600694
2018-12-31,Hesse,Garagenbau,0.00039551995335997944
2019-12-31,Hesse,Garagenbau,0.00013193989945705728
2020-12-31,Hesse,Garagenbau,0.0003034768823257656
2018-12-31,Germany,Garagenbau,0.00011764240433525315
2019-12-31,Germany,Garagenbau,8.409397121085028e-05
2020-12-31,Germany,Garagenbau,3.868515333190437e-05
2018-12-31,Brandenburg,Garagenbau,0.0
2019-12-31,Brandenburg,Garagenbau,0.0
2020-12-31,Brandenburg,Garagenbau,0.0
2018-12-31,Saxony-Anhalt,Garagenbau,0.00125720689585479
2019-12-31,Saxony-Anhalt,Garagenbau,0.001161378157645615
2020-12-31,Saxony-Anhalt,Garagenbau,0.0008586330419610623
2018-12-31,Baden-Württemberg,Garagenbau,0.00029427396159274836
2019-12-31,Baden-Württemberg,Garagenbau,0.000294496977274162
2020-12-31,Baden-Württemberg,Garagenbau,0.0005347711437195108
2018-12-31,Lower Saxony,Garagenbau,0.0004374264594241132
2019-12-31,Lower Saxony,Garagenbau,0.00014591932110121907
2020-12-31,Lower Saxony,Garagenbau,0.00025172336507636484
2018-12-31,North Rhine-Westphalia,Garagenbau,0.0003649790913148089
2019-12-31,North Rhine-Westphalia,Garagenbau,0.0004776420573531759
2020-12-31,North Rhine-Westphalia,Garagenbau,0.00048469034351458144
2018-12-31,Bremen,Garagenbau,0.0
2019-12-31,Bremen,Garagenbau,0.0
2020-12-31,Bremen,Garagenbau,0.0
2018-12-31,Berlin,Garagenbau,0.0002468812529218914
2019-12-31,Berlin,Garagenbau,0.0003353070491609505
2020-12-31,Berlin,Garagenbau,0.0005276936888288445
2018-12-31,Hamburg,Garagenbau,0.0
2019-12-31,Hamburg,Garagenbau,0.0
2020-12-31,Hamburg,Garagenbau,0.0
2018-12-31,Saarland,Garagenbau,0.0
2019-12-31,Saarland,Garagenbau,0.0
2020-12-31,Saarland,Garagenbau,0.0
2018-12-31,Mecklenburg-Vorpommern,Garagenbau,0.0
2019-12-31,Mecklenburg-Vorpommern,Garagenbau,0.0
2020-12-31,Mecklenburg-Vorpommern,Garagenbau,0.0
2018-12-31,Schleswig-Holstein,Garagenbau,0.0
2019-12-31,Schleswig-Holstein,Garagenbau,0.0
2020-12-31,Schleswig-Holstein,Garagenbau,0.0
2018-12-31,Rhineland-Palatinate,Garagenbau,0.0007398496154216891
2019-12-31,Rhineland-Palatinate,Garagenbau,0.00027940011730341396
2020-12-31,Rhineland-Palatinate,Garagenbau,0.0007069175022610924
2018-12-31,Thuringia,Garagenbau,0.0
2019-12-31,Thuringia,Garagenbau,0.0
2020-12-31,Thuringia,Garagenbau,0.0
2018-12-31,Saxony,Garagenbau,0.0010329928518779342
2019-12-31,Saxony,Garagenbau,0.00112566687994403
2020-12-31,Saxony,Garagenbau,0.0015852016945774512
2018-12-31,Bavaria,Garagenbau,0.0005585775835012666
2019-12-31,Bavaria,Garagenbau,0.00033125979367461185
2020-12-31,Bavaria,Garagenbau,0.0005714516031803205
2018-12-31,Hesse,Maler,0.005810082600238366
2019-12-31,Hesse,Maler,0.0060035747427645185
2020-12-31,Hesse,Maler,0.006442345625805719
2018-12-31,Germany,Maler,0.007912104353983141
2019-12-31,Germany,Maler,0.007870828304490492
2020-12-31,Germany,Maler,0.008481062595997403
2018-12-31,Brandenburg,Maler,0.00637691992709089
2019-12-31,Brandenburg,Maler,0.006239935953109578
2020-12-31,Brandenburg,Maler,0.006442345625805719
2018-12-31,Saxony-Anhalt,Maler,0.0061407377075690045
2019-12-31,Saxony-Anhalt,Maler,0.00605084698483353
2020-12-31,Saxony-Anhalt,Maler,0.00638797983993394
2018-12-31,Baden-Württemberg,Maler,0.006613102146612775
2019-12-31,Baden-Württemberg,Maler,0.006464479102937386
2020-12-31,Baden-Württemberg,Maler,0.006986003484523502
2018-12-31,Lower Saxony,Maler,0.009565379890636334
2019-12-31,Lower Saxony,Maler,0.009418994232250632
2020-12-31,Lower Saxony,Maler,0.009976121707471303
2018-12-31,North Rhine-Westphalia,Maler,0.006081692152688533
2019-12-31,North Rhine-Westphalia,Maler,0.006216299832075072
2020-12-31,North Rhine-Westphalia,Maler,0.006632625876356942
2018-12-31,Bremen,Maler,0.007723158578365633
2019-12-31,Bremen,Maler,0.006878111221041239
2020-12-31,Bremen,Maler,0.008154867880766734
2018-12-31,Berlin,Maler,0.00816009568448112
2019-12-31,Berlin,Maler,0.007705375457248948
2020-12-31,Berlin,Maler,0.00883444020416396
2018-12-31,Hamburg,Maler,0.01225785719318582
2019-12-31,Hamburg,Maler,0.011522609004321664
2020-12-31,Hamburg,Maler,0.013020605716290884
2018-12-31,Saarland,Maler,0.0063060652612343246
2019-12-31,Saarland,Maler,0.005920848319143747
2020-12-31,Saarland,Maler,0.005898687767087937
2018-12-31,Mecklenburg-Vorpommern,Maler,0.011856347419998617
2019-12-31,Mecklenburg-Vorpommern,Maler,0.011640789609494195
2020-12-31,Mecklenburg-Vorpommern,Maler,0.012177936035278322
2018-12-31,Schleswig-Holstein,Maler,0.013745805176173695
2019-12-31,Schleswig-Holstein,Maler,0.013898039168289515
2020-12-31,Schleswig-Holstein,Maler,0.013319617538585665
2018-12-31,Rhineland-Palatinate,Maler,0.005668373268525235
2019-12-31,Rhineland-Palatinate,Maler,0.005696305169315941
2020-12-31,Rhineland-Palatinate,Maler,0.006143333803510938
2018-12-31,Thuringia,Maler,0.010817145654102325
2019-12-31,Thuringia,Maler,0.011368974217597375
2020-12-31,Thuringia,Maler,0.010519779566189085
2018-12-31,Saxony,Maler,0.007723158578365633
2019-12-31,Saxony,Maler,0.008485367451387647
2020-12-31,Saxony,Maler,0.00883444020416396
2018-12-31,Bavaria,Maler,0.008915878786951152
2019-12-31,Bavaria,Maler,0.009017180174664031
2020-12-31,Bavaria,Maler,0.009595561206368857
2018-12-31,Hesse,Auto putzen,3.5427332928282726e-05
