,geoName,Barbecue
3,Brittany,79.56989247311827
5,Centre-Val de Loire,87.09677419354838
7,Corsica,75.26881720430107
15,Pays de la Loire,82.79569892473118
18,Provence-Alpes-Côte d'Azur,67.74193548387096
21,Île-de-France,56.98924731182796
22,Grand-est,93.54838709677419
23,Hauts-de-france,99.46236559139786
24,Normandie,100.0
25,Bourgogne-Franche-Comté,90.32258064516128
26,Nouvelle-Aquitaine,68.45878136200717
27,Occitanie,66.12903225806451
28,Auvergne-Rhône-Alpes,77.95698924731182
