Unnamed: 0,reparation volet
3,100.0
5,0.0
7,0.0
15,47.27272727272727
18,47.27272727272727
21,36.36363636363637
22,0.0
23,20.909090909090907
24,0.0
25,0.0
26,79.39393939393939
27,56.36363636363636
28,27.27272727272727
