date,pisciniste
2018-01-07,0.07885304659498207
2018-01-14,0.15053763440860216
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.1039426523297491
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.0
2018-03-18,0.24014336917562723
2018-03-25,0.26881720430107525
2018-04-01,0.1039426523297491
2018-04-08,0.44086021505376344
2018-04-15,0.4121863799283154
2018-04-22,0.2974910394265233
2018-04-29,0.10752688172043011
2018-05-06,0.2867383512544803
2018-05-13,0.34767025089605735
2018-05-20,0.1039426523297491
2018-05-27,0.27956989247311825
2018-06-03,0.15412186379928317
2018-06-10,0.25448028673835127
2018-06-17,0.18996415770609318
2018-06-24,0.24014336917562723
2018-07-01,0.08602150537634409
2018-07-08,0.4229390681003584
2018-07-15,0.2078853046594982
2018-07-22,0.5053763440860215
2018-07-29,0.5627240143369175
2018-08-05,0.5555555555555556
2018-08-12,0.40860215053763443
2018-08-19,0.36917562724014336
2018-08-26,0.1935483870967742
2018-09-02,0.31899641577060933
2018-09-09,0.27956989247311825
2018-09-16,0.27598566308243727
2018-09-23,0.2114695340501792
2018-09-30,0.0
2018-10-07,0.23655913978494625
2018-10-14,0.08602150537634409
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.08602150537634409
2018-11-18,0.07885304659498207
2018-11-25,0.0
2018-12-02,0.16487455197132617
2018-12-09,0.08602150537634409
2018-12-16,0.17562724014336917
2018-12-23,0.08602150537634409
2018-12-30,0.08602150537634409
2019-01-06,0.08960573476702509
2019-01-13,0.08960573476702509
2019-01-20,0.25448028673835127
2019-01-27,0.12903225806451613
2019-02-03,0.25448028673835127
2019-02-10,0.08960573476702509
2019-02-17,0.08602150537634409
2019-02-24,0.07885304659498207
2019-03-03,0.32616487455197135
2019-03-10,0.2616487455197133
2019-03-17,0.26523297491039427
2019-03-24,0.08960573476702509
2019-03-31,0.1827956989247312
2019-04-07,0.08602150537634409
2019-04-14,0.2724014336917563
2019-04-21,0.4946236559139785
2019-04-28,0.32616487455197135
2019-05-05,0.08602150537634409
2019-05-12,0.4767025089605735
2019-05-19,0.25089605734767023
2019-05-26,0.34050179211469533
2019-06-02,0.3333333333333333
2019-06-09,0.0
2019-06-16,0.17562724014336917
2019-06-23,0.30824372759856633
2019-06-30,0.5053763440860215
2019-07-07,0.4229390681003584
2019-07-14,0.2616487455197133
2019-07-21,0.4551971326164875
2019-07-28,0.1863799283154122
2019-08-04,0.26881720430107525
2019-08-11,0.2867383512544803
2019-08-18,0.24014336917562723
2019-08-25,0.44086021505376344
2019-09-01,0.4050179211469534
2019-09-08,0.32974910394265233
2019-09-15,0.4121863799283154
2019-09-22,0.16129032258064516
2019-09-29,0.07885304659498207
2019-10-06,0.15412186379928317
2019-10-13,0.3046594982078853
2019-10-20,0.4014336917562724
2019-10-27,0.22939068100358423
2019-11-03,0.07885304659498207
2019-11-10,0.07168458781362007
2019-11-17,0.22580645161290322
2019-11-24,0.21863799283154123
2019-12-01,0.08243727598566308
2019-12-08,0.07168458781362007
2019-12-15,0.07885304659498207
2019-12-22,0.07168458781362007
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.14336917562724014
2020-01-19,0.07885304659498207
2020-01-26,0.07885304659498207
2020-02-02,0.15053763440860216
2020-02-09,0.13978494623655913
2020-02-16,0.23297491039426524
2020-02-23,0.4551971326164875
2020-03-01,0.3118279569892473
2020-03-08,0.07526881720430108
2020-03-15,0.16129032258064516
2020-03-22,0.11469534050179211
2020-03-29,0.07526881720430108
2020-04-05,0.16129032258064516
2020-04-12,0.4157706093189964
2020-04-19,0.26523297491039427
2020-04-26,0.3548387096774194
2020-05-03,0.4229390681003584
2020-05-10,0.4767025089605735
2020-05-17,0.6164874551971327
2020-05-24,0.34050179211469533
2020-05-31,0.7813620071684588
2020-06-07,0.36917562724014336
2020-06-14,0.3906810035842294
2020-06-21,1.0
