date,pisciniste
2018-01-07,0.058823529411764705
2018-01-14,0.08496732026143791
2018-01-21,0.1830065359477124
2018-01-28,0.0784313725490196
2018-02-04,0.09803921568627451
2018-02-11,0.09803921568627451
2018-02-18,0.0915032679738562
2018-02-25,0.058823529411764705
2018-03-04,0.058823529411764705
2018-03-11,0.11764705882352941
2018-03-18,0.13725490196078433
2018-03-25,0.11764705882352941
2018-04-01,0.10457516339869281
2018-04-08,0.48366013071895425
2018-04-15,0.4444444444444444
2018-04-22,0.35294117647058826
2018-04-29,0.1830065359477124
2018-05-06,0.2875816993464052
2018-05-13,0.20261437908496732
2018-05-20,0.13071895424836602
2018-05-27,0.24836601307189543
2018-06-03,0.26143790849673204
2018-06-10,0.11764705882352941
2018-06-17,0.3464052287581699
2018-06-24,0.27450980392156865
2018-07-01,0.3137254901960784
2018-07-08,0.2875816993464052
2018-07-15,0.26143790849673204
2018-07-22,0.39215686274509803
2018-07-29,0.43137254901960786
2018-08-05,0.29411764705882354
2018-08-12,0.37254901960784315
2018-08-19,0.06535947712418301
2018-08-26,0.2549019607843137
2018-09-02,0.06535947712418301
2018-09-09,0.33986928104575165
2018-09-16,0.16993464052287582
2018-09-23,0.12418300653594772
2018-09-30,0.08496732026143791
2018-10-07,0.12418300653594772
2018-10-14,0.16993464052287582
2018-10-21,0.19607843137254902
2018-10-28,0.06535947712418301
2018-11-04,0.10457516339869281
2018-11-11,0.12418300653594772
2018-11-18,0.058823529411764705
2018-11-25,0.16993464052287582
2018-12-02,0.0915032679738562
2018-12-09,0.1568627450980392
2018-12-16,0.17647058823529413
2018-12-23,0.0915032679738562
2018-12-30,0.13071895424836602
2019-01-06,0.28104575163398693
2019-01-13,0.0
2019-01-20,0.058823529411764705
2019-01-27,0.20915032679738563
2019-02-03,0.13725490196078433
2019-02-10,0.2549019607843137
2019-02-17,0.10457516339869281
2019-02-24,0.0
2019-03-03,0.27450980392156865
2019-03-10,0.09803921568627451
2019-03-17,0.1437908496732026
2019-03-24,0.16993464052287582
2019-03-31,0.1437908496732026
2019-04-07,0.1503267973856209
2019-04-14,0.11764705882352941
2019-04-21,0.09803921568627451
2019-04-28,0.16993464052287582
2019-05-05,0.2549019607843137
2019-05-12,0.27450980392156865
2019-05-19,0.0915032679738562
2019-05-26,0.45098039215686275
2019-06-02,0.3006535947712418
2019-06-09,0.3006535947712418
2019-06-16,0.24836601307189543
2019-06-23,1.0
2019-06-30,0.6993464052287581
2019-07-07,0.29411764705882354
2019-07-14,0.45098039215686275
2019-07-21,0.42483660130718953
2019-07-28,0.27450980392156865
2019-08-04,0.24183006535947713
2019-08-11,0.32679738562091504
2019-08-18,0.43790849673202614
2019-08-25,0.45098039215686275
2019-09-01,0.24836601307189543
2019-09-08,0.1111111111111111
2019-09-15,0.2679738562091503
2019-09-22,0.20915032679738563
2019-09-29,0.20261437908496732
2019-10-06,0.13071895424836602
2019-10-13,0.19607843137254902
2019-10-20,0.13071895424836602
2019-10-27,0.27450980392156865
2019-11-03,0.08496732026143791
2019-11-10,0.10457516339869281
2019-11-17,0.16339869281045752
2019-11-24,0.05228758169934641
2019-12-01,0.05228758169934641
2019-12-08,0.05228758169934641
2019-12-15,0.10457516339869281
2019-12-22,0.1111111111111111
2019-12-29,0.1111111111111111
2020-01-05,0.17647058823529413
2020-01-12,0.27450980392156865
2020-01-19,0.09803921568627451
2020-01-26,0.19607843137254902
2020-02-02,0.11764705882352941
2020-02-09,0.3790849673202614
2020-02-16,0.0784313725490196
2020-02-23,0.19607843137254902
2020-03-01,0.1830065359477124
2020-03-08,0.16339869281045752
2020-03-15,0.0457516339869281
2020-03-22,0.13071895424836602
2020-03-29,0.11764705882352941
2020-04-05,0.42483660130718953
2020-04-12,0.3333333333333333
2020-04-19,0.6078431372549019
2020-04-26,0.30718954248366015
2020-05-03,0.38562091503267976
2020-05-10,0.2549019607843137
2020-05-17,0.6339869281045751
2020-05-24,0.869281045751634
2020-05-31,0.4117647058823529
2020-06-07,0.3333333333333333
2020-06-14,0.30718954248366015
2020-06-21,0.5294117647058824
