date,pisciniste
2018-01-07,0.1671388101983003
2018-01-14,0.141643059490085
2018-01-21,0.141643059490085
2018-01-28,0.21813031161473087
2018-02-04,0.1388101983002833
2018-02-11,0.28895184135977336
2018-02-18,0.2719546742209632
2018-02-25,0.17847025495750707
2018-03-04,0.10198300283286119
2018-03-11,0.14447592067988668
2018-03-18,0.19830028328611898
2018-03-25,0.20679886685552407
2018-04-01,0.32577903682719545
2018-04-08,0.17280453257790368
2018-04-15,0.34844192634560905
2018-04-22,0.29461756373937675
2018-04-29,0.39943342776203966
2018-05-06,0.40793201133144474
2018-05-13,0.3314447592067989
2018-05-20,0.45325779036827196
2018-05-27,0.1671388101983003
2018-06-03,0.20113314447592068
2018-06-10,0.22096317280453256
2018-06-17,0.09631728045325778
2018-06-24,0.5949008498583569
2018-07-01,0.35127478753541075
2018-07-08,0.28328611898017
2018-07-15,0.5042492917847026
2018-07-22,0.5382436260623229
2018-07-29,0.6487252124645893
2018-08-05,0.4447592067988669
2018-08-12,0.6373937677053825
2018-08-19,0.26628895184135976
2018-08-26,0.39660056657223797
2018-09-02,0.20113314447592068
2018-09-09,0.17847025495750707
2018-09-16,0.20113314447592068
2018-09-23,0.29745042492917845
2018-09-30,0.16147308781869688
2018-10-07,0.2804532577903683
2018-10-14,0.26628895184135976
2018-10-21,0.2804532577903683
2018-10-28,0.17280453257790368
2018-11-04,0.039660056657223795
2018-11-11,0.1558073654390935
2018-11-18,0.1529745042492918
2018-11-25,0.32294617563739375
2018-12-02,0.2719546742209632
2018-12-09,0.1558073654390935
2018-12-16,0.29745042492917845
2018-12-23,0.0
2018-12-30,0.3597733711048159
2019-01-06,0.1813031161473088
2019-01-13,0.13031161473087818
2019-01-20,0.29745042492917845
2019-01-27,0.3002832861189802
2019-02-03,0.34844192634560905
2019-02-10,0.26345609065155806
2019-02-17,0.20679886685552407
2019-02-24,0.39660056657223797
2019-03-03,0.2577903682719547
2019-03-10,0.21813031161473087
2019-03-17,0.28328611898017
2019-03-24,0.3059490084985836
2019-03-31,0.29745042492917845
2019-04-07,0.1671388101983003
2019-04-14,0.23796033994334279
2019-04-21,0.2804532577903683
2019-04-28,0.17847025495750707
2019-05-05,0.28895184135977336
2019-05-12,0.3087818696883853
2019-05-19,0.3031161473087819
2019-05-26,0.0821529745042493
2019-06-02,0.1813031161473088
2019-06-09,0.4702549575070821
2019-06-16,0.37960339943342775
2019-06-23,0.623229461756374
2019-06-30,0.49008498583569404
2019-07-07,0.43626062322946174
2019-07-14,0.5580736543909348
2019-07-21,0.6572237960339944
2019-07-28,0.43342776203966005
2019-08-04,0.46458923512747874
2019-08-11,0.311614730878187
2019-08-18,0.3881019830028329
2019-08-25,0.34277620396600567
2019-09-01,0.41076487252124644
2019-09-08,0.3002832861189802
2019-09-15,0.22096317280453256
2019-09-22,0.1643059490084986
2019-09-29,0.3059490084985836
2019-10-06,0.141643059490085
2019-10-13,0.11048158640226628
2019-10-20,0.33994334277620397
2019-10-27,0.20679886685552407
2019-11-03,0.24362606232294617
2019-11-10,0.2237960339943343
2019-11-17,0.21813031161473087
2019-11-24,0.17847025495750707
2019-12-01,0.1954674220963173
2019-12-08,0.16147308781869688
2019-12-15,0.13031161473087818
2019-12-22,0.12181303116147309
2019-12-29,0.24079320113314448
2020-01-05,0.37960339943342775
2020-01-12,0.34560906515580736
2020-01-19,0.21246458923512748
2020-01-26,0.28611898016997167
2020-02-02,0.3597733711048159
2020-02-09,0.14730878186968838
2020-02-16,0.23796033994334279
2020-02-23,0.1813031161473088
2020-03-01,0.2719546742209632
2020-03-08,0.0708215297450425
2020-03-15,0.11331444759206799
2020-03-22,0.10764872521246459
2020-03-29,0.20113314447592068
2020-04-05,0.38243626062322944
2020-04-12,0.35127478753541075
2020-04-19,0.2747875354107649
2020-04-26,0.254957507082153
2020-05-03,0.42776203966005666
2020-05-10,0.34560906515580736
2020-05-17,1.0
2020-05-24,0.773371104815864
2020-05-31,0.5552407932011332
2020-06-07,0.48158640226628896
2020-06-14,0.4164305949008499
2020-06-21,0.5354107648725213
