date,pisciniste
2018-01-07,0.0
2018-01-14,0.2391304347826087
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.2391304347826087
2018-02-18,0.2391304347826087
2018-02-25,0.4782608695652174
2018-03-04,0.2536231884057971
2018-03-11,0.0
2018-03-18,0.2391304347826087
2018-03-25,0.7246376811594203
2018-04-01,0.0
2018-04-08,0.2391304347826087
2018-04-15,0.2536231884057971
2018-04-22,0.4782608695652174
2018-04-29,0.2536231884057971
2018-05-06,0.26811594202898553
2018-05-13,0.4927536231884058
2018-05-20,0.2463768115942029
2018-05-27,0.4782608695652174
2018-06-03,0.0
2018-06-10,0.463768115942029
2018-06-17,0.7463768115942029
2018-06-24,0.2536231884057971
2018-07-01,0.2463768115942029
2018-07-08,0.2536231884057971
2018-07-15,0.0
2018-07-22,0.2753623188405797
2018-07-29,0.7536231884057971
2018-08-05,0.7536231884057971
2018-08-12,0.0
2018-08-19,0.2753623188405797
2018-08-26,0.38405797101449274
2018-09-02,0.0
2018-09-09,0.4855072463768116
2018-09-16,0.0
2018-09-23,0.4927536231884058
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.2536231884057971
2018-10-21,0.0
2018-10-28,0.2536231884057971
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.0
2018-11-25,0.717391304347826
2018-12-02,0.0
2018-12-09,0.7391304347826086
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.2391304347826087
2019-01-20,0.2318840579710145
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.5144927536231884
2019-02-17,0.0
2019-02-24,0.0
2019-03-03,0.2318840579710145
2019-03-10,0.0
2019-03-17,0.0
2019-03-24,0.0
2019-03-31,0.0
2019-04-07,0.0
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,0.2318840579710145
2019-05-12,0.2391304347826087
2019-05-19,0.717391304347826
2019-05-26,0.2391304347826087
2019-06-02,0.2246376811594203
2019-06-09,0.6739130434782609
2019-06-16,0.2391304347826087
2019-06-23,0.7246376811594203
2019-06-30,0.7101449275362319
2019-07-07,0.0
2019-07-14,0.2608695652173913
2019-07-21,1.0
2019-07-28,0.7391304347826086
2019-08-04,0.7246376811594203
2019-08-11,0.6956521739130435
2019-08-18,0.26811594202898553
2019-08-25,0.6884057971014492
2019-09-01,0.0
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.644927536231884
2019-09-29,0.21739130434782608
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.427536231884058
2019-11-17,0.6521739130434783
2019-11-24,0.2028985507246377
2019-12-01,0.21014492753623187
2019-12-08,0.0
2019-12-15,0.644927536231884
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.2028985507246377
2020-01-12,0.0
2020-01-19,0.0
2020-01-26,0.2028985507246377
2020-02-02,0.0
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.0
2020-03-08,0.391304347826087
2020-03-15,0.17391304347826086
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.17391304347826086
2020-04-12,0.5289855072463768
2020-04-19,0.5217391304347826
2020-04-26,0.3188405797101449
2020-05-03,0.4855072463768116
2020-05-10,0.5289855072463768
2020-05-17,0.5652173913043478
2020-05-24,0.8623188405797102
2020-05-31,0.8913043478260869
2020-06-07,0.5434782608695652
2020-06-14,0.9130434782608695
2020-06-21,0.0
