date,pisciniste
2018-01-07,0.23668639053254437
2018-01-14,0.39644970414201186
2018-01-21,0.3609467455621302
2018-01-28,0.23668639053254437
2018-02-04,0.13609467455621302
2018-02-11,0.23668639053254437
2018-02-18,0.5029585798816568
2018-02-25,0.26627218934911245
2018-03-04,0.23076923076923078
2018-03-11,0.40236686390532544
2018-03-18,0.28994082840236685
2018-03-25,0.23668639053254437
2018-04-01,0.42011834319526625
2018-04-08,0.7159763313609467
2018-04-15,0.35502958579881655
2018-04-22,0.35502958579881655
2018-04-29,0.26627218934911245
2018-05-06,0.7751479289940828
2018-05-13,0.3431952662721893
2018-05-20,0.4911242603550296
2018-05-27,0.47337278106508873
2018-06-03,0.4260355029585799
2018-06-10,0.35502958579881655
2018-06-17,0.5266272189349113
2018-06-24,0.5384615384615384
2018-07-01,0.47928994082840237
2018-07-08,0.5207100591715976
2018-07-15,0.4260355029585799
2018-07-22,0.6272189349112426
2018-07-29,0.46745562130177515
2018-08-05,0.48520710059171596
2018-08-12,0.4437869822485207
2018-08-19,0.46153846153846156
2018-08-26,0.48520710059171596
2018-09-02,0.48520710059171596
2018-09-09,0.621301775147929
2018-09-16,0.2781065088757396
2018-09-23,0.38461538461538464
2018-09-30,0.2485207100591716
2018-10-07,0.378698224852071
2018-10-14,0.28994082840236685
2018-10-21,0.38461538461538464
2018-10-28,0.24260355029585798
2018-11-04,0.10650887573964497
2018-11-11,0.10650887573964497
2018-11-18,0.23668639053254437
2018-11-25,0.39644970414201186
2018-12-02,0.1301775147928994
2018-12-09,0.11242603550295859
2018-12-16,0.2485207100591716
2018-12-23,0.28994082840236685
2018-12-30,0.26627218934911245
2019-01-06,0.48520710059171596
2019-01-13,0.1301775147928994
2019-01-20,0.3668639053254438
2019-01-27,0.35502958579881655
2019-02-03,0.3431952662721893
2019-02-10,0.21301775147928995
2019-02-17,0.3905325443786982
2019-02-24,0.42011834319526625
2019-03-03,0.13609467455621302
2019-03-10,0.514792899408284
2019-03-17,0.6331360946745562
2019-03-24,0.40828402366863903
2019-03-31,0.35502958579881655
2019-04-07,0.28994082840236685
2019-04-14,0.4319526627218935
2019-04-21,0.28994082840236685
2019-04-28,0.21301775147928995
2019-05-05,0.33727810650887574
2019-05-12,0.4970414201183432
2019-05-19,0.26627218934911245
2019-05-26,0.7514792899408284
2019-06-02,0.39644970414201186
2019-06-09,0.3136094674556213
2019-06-16,0.38461538461538464
2019-06-23,0.6804733727810651
2019-06-30,0.6094674556213018
2019-07-07,0.5562130177514792
2019-07-14,0.6331360946745562
2019-07-21,0.5384615384615384
2019-07-28,0.6331360946745562
2019-08-04,0.514792899408284
2019-08-11,0.28994082840236685
2019-08-18,0.35502958579881655
2019-08-25,0.5502958579881657
2019-09-01,0.40236686390532544
2019-09-08,0.33136094674556216
2019-09-15,0.378698224852071
2019-09-22,0.25443786982248523
2019-09-29,0.4437869822485207
2019-10-06,0.35502958579881655
2019-10-13,0.10650887573964497
2019-10-20,0.34911242603550297
2019-10-27,0.31952662721893493
2019-11-03,0.09467455621301775
2019-11-10,0.09467455621301775
2019-11-17,0.0
2019-11-24,0.1952662721893491
2019-12-01,0.28994082840236685
2019-12-08,0.09467455621301775
2019-12-15,0.2485207100591716
2019-12-22,0.21893491124260356
2019-12-29,0.7218934911242604
2020-01-05,0.22485207100591717
2020-01-12,0.30177514792899407
2020-01-19,0.1893491124260355
2020-01-26,0.4319526627218935
2020-02-02,0.28402366863905326
2020-02-09,0.4437869822485207
2020-02-16,0.4378698224852071
2020-02-23,0.4437869822485207
2020-03-01,0.3431952662721893
2020-03-08,0.23076923076923078
2020-03-15,0.07692307692307693
2020-03-22,0.26627218934911245
2020-03-29,0.21301775147928995
2020-04-05,0.3905325443786982
2020-04-12,0.46745562130177515
2020-04-19,0.4260355029585799
2020-04-26,0.46745562130177515
2020-05-03,0.7396449704142012
2020-05-10,0.4556213017751479
2020-05-17,0.727810650887574
2020-05-24,0.9763313609467456
2020-05-31,0.5976331360946746
2020-06-07,0.7455621301775148
2020-06-14,0.4911242603550296
2020-06-21,1.0
