date,Cours de cuisine
2018-01-07,0.37755102040816324
2018-01-14,0.5306122448979592
2018-01-21,0.14795918367346939
2018-01-28,0.40816326530612246
2018-02-04,0.5102040816326531
2018-02-11,0.5612244897959183
2018-02-18,0.12755102040816327
2018-02-25,0.4336734693877551
2018-03-04,0.3979591836734694
2018-03-11,0.32653061224489793
2018-03-18,0.17857142857142858
2018-03-25,0.3622448979591837
2018-04-01,0.18877551020408162
2018-04-08,0.1326530612244898
2018-04-15,0.3826530612244898
2018-04-22,0.3163265306122449
2018-04-29,0.34183673469387754
2018-05-06,0.11224489795918367
2018-05-13,0.5714285714285714
2018-05-20,0.18877551020408162
2018-05-27,0.10204081632653061
2018-06-03,0.2653061224489796
2018-06-10,0.10204081632653061
2018-06-17,0.05612244897959184
2018-06-24,0.46938775510204084
2018-07-01,0.3163265306122449
2018-07-08,0.6326530612244898
2018-07-15,0.1377551020408163
2018-07-22,0.25
2018-07-29,0.17346938775510204
2018-08-05,0.08673469387755102
2018-08-12,0.32142857142857145
2018-08-19,0.5153061224489796
2018-08-26,0.16326530612244897
2018-09-02,0.27040816326530615
2018-09-09,0.16326530612244897
2018-09-16,0.40816326530612246
2018-09-23,0.4642857142857143
2018-09-30,0.10714285714285714
2018-10-07,0.10714285714285714
2018-10-14,0.40816326530612246
2018-10-21,0.16326530612244897
2018-10-28,0.34183673469387754
2018-11-04,0.5561224489795918
2018-11-11,0.6122448979591837
2018-11-18,0.30612244897959184
2018-11-25,0.41836734693877553
2018-12-02,0.6887755102040817
2018-12-09,0.1836734693877551
2018-12-16,0.8061224489795918
2018-12-23,0.4030612244897959
2018-12-30,0.5102040816326531
2019-01-06,0.47959183673469385
2019-01-13,0.6887755102040817
2019-01-20,0.17346938775510204
2019-01-27,0.413265306122449
2019-02-03,0.6020408163265306
2019-02-10,0.12755102040816327
2019-02-17,0.3163265306122449
2019-02-24,0.44387755102040816
2019-03-03,0.2193877551020408
2019-03-10,0.4846938775510204
2019-03-17,0.3979591836734694
2019-03-24,0.10204081632653061
2019-03-31,0.30612244897959184
2019-04-07,0.4030612244897959
2019-04-14,0.4744897959183674
2019-04-21,0.3877551020408163
2019-04-28,0.12244897959183673
2019-05-05,0.45918367346938777
2019-05-12,0.19387755102040816
2019-05-19,0.12244897959183673
2019-05-26,0.41836734693877553
2019-06-02,0.41836734693877553
2019-06-09,0.11734693877551021
2019-06-16,0.29081632653061223
2019-06-23,0.12244897959183673
2019-06-30,0.28061224489795916
2019-07-07,0.30612244897959184
2019-07-14,0.336734693877551
2019-07-21,0.336734693877551
2019-07-28,0.29591836734693877
2019-08-04,0.05102040816326531
2019-08-11,0.19387755102040816
2019-08-18,0.28061224489795916
2019-08-25,0.33163265306122447
2019-09-01,0.18877551020408162
2019-09-08,0.1683673469387755
2019-09-15,0.5153061224489796
2019-09-22,0.23469387755102042
2019-09-29,0.1683673469387755
2019-10-06,0.3622448979591837
2019-10-13,0.35714285714285715
2019-10-20,0.14285714285714285
2019-10-27,0.5969387755102041
2019-11-03,0.46938775510204084
2019-11-10,0.5204081632653061
2019-11-17,0.46938775510204084
2019-11-24,0.673469387755102
2019-12-01,0.673469387755102
2019-12-08,0.9642857142857143
2019-12-15,1.0
2019-12-22,0.6224489795918368
2019-12-29,0.1377551020408163
2020-01-05,0.5306122448979592
2020-01-12,0.3469387755102041
2020-01-19,0.30612244897959184
2020-01-26,0.22959183673469388
2020-02-02,0.47959183673469385
2020-02-09,0.6173469387755102
2020-02-16,0.35714285714285715
2020-02-23,0.3112244897959184
2020-03-01,0.33163265306122447
2020-03-08,0.3112244897959184
2020-03-15,0.29081632653061223
2020-03-22,0.23469387755102042
2020-03-29,0.2193877551020408
2020-04-05,0.1377551020408163
2020-04-12,0.05612244897959184
2020-04-19,0.23979591836734693
2020-04-26,0.05612244897959184
2020-05-03,0.23469387755102042
2020-05-10,0.24489795918367346
2020-05-17,0.12755102040816327
2020-05-24,0.061224489795918366
2020-05-31,0.05612244897959184
2020-06-07,0.1377551020408163
2020-06-14,0.14285714285714285
2020-06-21,
