date,Cours de cuisine
2018-01-07,0.28807947019867547
2018-01-14,0.5331125827814569
2018-01-21,0.059602649006622516
2018-01-28,0.25165562913907286
2018-02-04,0.33112582781456956
2018-02-11,0.2980132450331126
2018-02-18,0.6192052980132451
2018-02-25,0.4105960264900662
2018-03-04,0.2781456953642384
2018-03-11,0.22847682119205298
2018-03-18,0.2980132450331126
2018-03-25,0.4205298013245033
2018-04-01,0.652317880794702
2018-04-08,0.23509933774834438
2018-04-15,0.25165562913907286
2018-04-22,0.25496688741721857
2018-04-29,0.5066225165562914
2018-05-06,0.347682119205298
2018-05-13,0.26490066225165565
2018-05-20,0.30132450331125826
2018-05-27,0.4337748344370861
2018-06-03,0.059602649006622516
2018-06-10,0.5264900662251656
2018-06-17,0.44039735099337746
2018-06-24,0.0
2018-07-01,0.20198675496688742
2018-07-08,0.25165562913907286
2018-07-15,0.2814569536423841
2018-07-22,0.18211920529801323
2018-07-29,0.34105960264900664
2018-08-05,0.2119205298013245
2018-08-12,0.4470198675496689
2018-08-19,0.39072847682119205
2018-08-26,0.2913907284768212
2018-09-02,0.38741721854304634
2018-09-09,0.3708609271523179
2018-09-16,0.5662251655629139
2018-09-23,0.40728476821192056
2018-09-30,0.5496688741721855
2018-10-07,0.6258278145695364
2018-10-14,0.40728476821192056
2018-10-21,0.4470198675496689
2018-10-28,0.8178807947019867
2018-11-04,0.6788079470198676
2018-11-11,0.7814569536423841
2018-11-18,0.5264900662251656
2018-11-25,0.5165562913907285
2018-12-02,0.6258278145695364
2018-12-09,0.6423841059602649
2018-12-16,0.5165562913907285
2018-12-23,0.47019867549668876
2018-12-30,0.652317880794702
2019-01-06,0.27483443708609273
2019-01-13,0.37748344370860926
2019-01-20,0.3841059602649007
2019-01-27,0.28807947019867547
2019-02-03,0.304635761589404
2019-02-10,0.36423841059602646
2019-02-17,0.38079470198675497
2019-02-24,0.2119205298013245
2019-03-03,0.44370860927152317
2019-03-10,0.37748344370860926
2019-03-17,0.5629139072847682
2019-03-24,0.1986754966887417
2019-03-31,0.40397350993377484
2019-04-07,0.3543046357615894
2019-04-14,0.5496688741721855
2019-04-21,0.16225165562913907
2019-04-28,0.26158940397350994
2019-05-05,0.076158940397351
2019-05-12,0.6291390728476821
2019-05-19,0.2682119205298013
2019-05-26,0.271523178807947
2019-06-02,0.49337748344370863
2019-06-09,0.33112582781456956
2019-06-16,0.5198675496688742
2019-06-23,0.3443708609271523
2019-06-30,0.22847682119205298
2019-07-07,0.3675496688741722
2019-07-14,0.34105960264900664
2019-07-21,0.5761589403973509
2019-07-28,0.5761589403973509
2019-08-04,0.16225165562913907
2019-08-11,0.19205298013245034
2019-08-18,0.24503311258278146
2019-08-25,0.24834437086092714
2019-09-01,0.4370860927152318
2019-09-08,0.46688741721854304
2019-09-15,0.4205298013245033
2019-09-22,0.3344370860927152
2019-09-29,0.5860927152317881
2019-10-06,0.1490066225165563
2019-10-13,0.6556291390728477
2019-10-20,0.31788079470198677
2019-10-27,0.45364238410596025
2019-11-03,0.2582781456953642
2019-11-10,0.1423841059602649
2019-11-17,0.5860927152317881
2019-11-24,0.5331125827814569
2019-12-01,0.5298013245033113
2019-12-08,1.0
2019-12-15,0.6854304635761589
2019-12-22,0.48013245033112584
2019-12-29,0.4900662251655629
2020-01-05,0.23509933774834438
2020-01-12,0.31125827814569534
2020-01-19,0.8841059602649006
2020-01-26,0.5728476821192053
2020-02-02,0.5198675496688742
2020-02-09,0.3675496688741722
2020-02-16,0.4337748344370861
2020-02-23,0.31456953642384106
2020-03-01,0.24834437086092714
2020-03-08,0.33112582781456956
2020-03-15,0.18211920529801323
2020-03-22,0.4503311258278146
2020-03-29,0.30132450331125826
2020-04-05,0.18874172185430463
2020-04-12,0.22185430463576158
2020-04-19,0.08278145695364239
2020-04-26,0.2814569536423841
2020-05-03,0.26490066225165565
2020-05-10,0.18211920529801323
2020-05-17,0.2185430463576159
2020-05-24,0.32781456953642385
2020-05-31,0.2913907284768212
2020-06-07,0.16556291390728478
2020-06-14,0.37748344370860926
2020-06-21,0.0
