date,Cours de cuisine
2018-01-07,0.29415319872856693
2018-01-14,0.2909074629538434
2018-01-21,0.4395621614361821
2018-01-28,0.42429601110265475
2018-02-04,0.18688722747011682
2018-02-11,0.1861261583919058
2018-02-18,0.48656936920804045
2018-02-25,0.27933473608810494
2018-03-04,0.2865201235618033
2018-03-11,0.19293101132649865
2018-03-18,0.3049424721314411
2018-03-25,0.19396069302054886
2018-04-01,0.227984957693513
2018-04-08,0.5174374356448941
2018-04-15,0.0015445225410753458
2018-04-22,0.2005640864932623
2018-04-29,0.30165196758741103
2018-05-06,0.31620181761203386
2018-05-13,0.305860231902225
2018-05-20,0.11633164704302279
2018-05-27,0.3046067063616421
2018-06-03,0.31687334915163184
2018-06-10,0.0004476876930653176
2018-06-17,0.3092178896002149
2018-06-24,0.20116846487890047
2018-07-01,0.11290683619107311
2018-07-08,0.20175045887988538
2018-07-15,0.21717329990598558
2018-07-22,0.43217531450060437
2018-07-29,0.33572100102968166
2018-08-05,0.2159869275193625
2018-08-12,0.5826207637552043
2018-08-19,0.6027443255584903
2018-08-26,0.201884765187805
2018-09-02,0.42084881586605183
2018-09-09,0.2702242915342257
2018-09-16,0.3183059497694408
2018-09-23,0.20116846487890047
2018-09-30,0.31617943322738057
2018-10-07,0.3286699198639029
2018-10-14,0.0007163003089045081
2018-10-21,0.12100998343555536
2018-10-28,0.3084792049066571
2018-11-04,0.19431884317500112
2018-11-11,0.44146483413170967
2018-11-18,0.3968975242870574
2018-11-25,0.19507991225321214
2018-12-02,1.0
2018-12-09,0.5090209070152661
2018-12-16,0.5112593454805927
2018-12-23,0.3866230917312083
2018-12-30,0.3024130366656221
2019-01-06,0.3052782379012401
2019-01-13,0.19528137171509155
2019-01-20,0.0007610690782110399
2019-01-27,0.1056319111787617
2019-02-03,0.30480816582352155
2019-02-10,0.4095670860008058
2019-02-17,0.5715404933518378
2019-02-24,0.11257107042127411
2019-03-03,0.10876572503021892
2019-03-10,0.2869006581009088
2019-03-17,0.31732103684469715
2019-03-24,0.31615704884272733
2019-03-31,0.23221560639298025
2019-04-07,0.2711644356896629
2019-04-14,0.12127859605139454
2019-04-21,0.4173792362447956
2019-04-28,0.3470474996642342
2019-05-05,0.3984420468281327
2019-05-12,0.22800734207816625
2019-05-19,0.3046962439002552
2019-05-26,0.11628687827371625
2019-06-02,0.18565608631418723
2019-06-09,0.0005148408470251152
2019-06-16,0.4198862873259614
2019-06-23,0.0005372252316783812
2019-06-30,0.5786139589022697
2019-07-07,0.3062631508259838
2019-07-14,0.2006312396472221
2019-07-21,0.32860276670994315
2019-07-28,0.20813000850606617
2019-08-04,0.0002238438465326588
2019-08-11,0.3281103102475713
2019-08-18,0.3323409589470385
2019-08-25,0.30550208174777277
2019-09-01,0.4175135425527152
2019-09-08,0.1855441643909209
2019-09-15,0.3518601423646864
2019-09-22,0.0018579039262210685
2019-09-29,0.282625240632135
2019-10-06,0.3663876080046559
2019-10-13,0.1777320141469311
2019-10-20,0.2816850964766978
2019-10-27,0.4944262882213368
2019-11-03,0.17056901105788602
2019-11-10,0.38718270134753996
2019-11-17,0.3715584008595604
2019-11-24,0.49567981376191966
2019-12-01,0.2567265075883064
2019-12-08,0.3847204190356807
2019-12-15,0.7700228320723463
2019-12-22,0.40188924206473564
2019-12-29,0.5057751712405426
2020-01-05,0.4094551640775395
2020-01-12,0.48003312888928684
2020-01-19,0.26612794914267807
2020-01-26,0.31747772753727
2020-02-02,0.40464252137708734
2020-02-09,0.4984107086896182
2020-02-16,0.266374177373864
2020-02-23,0.30084612973989344
2020-03-01,0.09448448762143528
2020-03-08,0.31074002775663695
2020-03-15,0.08553073376012893
2020-03-22,0.4745265702645834
2020-03-29,0.24725791287997495
2020-04-05,0.4202668218650669
2020-04-12,0.30503200967005417
2020-04-19,0.13956663831311278
2020-04-26,0.3775574159466356
2020-05-03,0.20054170210860903
2020-05-10,0.13893987554282133
2020-05-17,0.14686394771007746
2020-05-24,0.08497112414379727
2020-05-31,0.0008953753861306352
2020-06-07,0.22458253122621658
2020-06-14,0.23548372655235705
2020-06-21,
