date,Cours de cuisine
2018-01-07,0.6855345911949685
2018-01-14,0.46540880503144655
2018-01-21,0.11949685534591195
2018-01-28,0.4025157232704403
2018-02-04,0.5157232704402516
2018-02-11,0.12578616352201258
2018-02-18,0.25157232704402516
2018-02-25,0.18238993710691823
2018-03-04,0.5345911949685535
2018-03-11,0.4088050314465409
2018-03-18,0.2893081761006289
2018-03-25,0.5345911949685535
2018-04-01,0.11949685534591195
2018-04-08,0.5283018867924528
2018-04-15,0.3081761006289308
2018-04-22,0.24528301886792453
2018-04-29,0.3018867924528302
2018-05-06,0.1949685534591195
2018-05-13,0.0
2018-05-20,0.5471698113207547
2018-05-27,0.23270440251572327
2018-06-03,0.18238993710691823
2018-06-10,0.389937106918239
2018-06-17,0.2389937106918239
2018-06-24,0.12578616352201258
2018-07-01,0.42138364779874216
2018-07-08,0.3018867924528302
2018-07-15,0.6037735849056604
2018-07-22,0.27672955974842767
2018-07-29,0.3270440251572327
2018-08-05,0.6226415094339622
2018-08-12,0.0
2018-08-19,0.13836477987421383
2018-08-26,0.0
2018-09-02,0.9371069182389937
2018-09-09,0.5911949685534591
2018-09-16,0.48427672955974843
2018-09-23,0.3710691823899371
2018-09-30,0.11949685534591195
2018-10-07,0.12578616352201258
2018-10-14,1.0
2018-10-21,0.25157232704402516
2018-10-28,0.8427672955974843
2018-11-04,0.6415094339622641
2018-11-11,0.3584905660377358
2018-11-18,0.6415094339622641
2018-11-25,0.46540880503144655
2018-12-02,0.7672955974842768
2018-12-09,0.5345911949685535
2018-12-16,0.5534591194968553
2018-12-23,0.6037735849056604
2018-12-30,0.1320754716981132
2019-01-06,0.8238993710691824
2019-01-13,0.11320754716981132
2019-01-20,0.5031446540880503
2019-01-27,0.0
2019-02-03,0.4025157232704403
2019-02-10,0.18238993710691823
2019-02-17,0.5534591194968553
2019-02-24,0.710691823899371
2019-03-03,0.7735849056603774
2019-03-10,0.2893081761006289
2019-03-17,0.2389937106918239
2019-03-24,0.0
2019-03-31,0.5345911949685535
2019-04-07,0.5345911949685535
2019-04-14,0.5723270440251572
2019-04-21,0.46540880503144655
2019-04-28,0.27672955974842767
2019-05-05,0.4276729559748428
2019-05-12,0.3018867924528302
2019-05-19,0.2138364779874214
2019-05-26,0.1069182389937107
2019-06-02,0.10062893081761007
2019-06-09,0.2138364779874214
2019-06-16,0.22641509433962265
2019-06-23,0.22012578616352202
2019-06-30,0.1069182389937107
2019-07-07,0.41509433962264153
2019-07-14,0.11320754716981132
2019-07-21,0.1761006289308176
2019-07-28,0.11320754716981132
2019-08-04,0.0
2019-08-11,0.4528301886792453
2019-08-18,0.0
2019-08-25,0.2389937106918239
2019-09-01,0.4025157232704403
2019-09-08,0.1761006289308176
2019-09-15,0.23270440251572327
2019-09-22,0.2578616352201258
2019-09-29,0.46540880503144655
2019-10-06,0.14465408805031446
2019-10-13,0.36477987421383645
2019-10-20,0.34591194968553457
2019-10-27,0.4528301886792453
2019-11-03,0.14465408805031446
2019-11-10,0.5408805031446541
2019-11-17,0.5031446540880503
2019-11-24,0.7232704402515723
2019-12-01,0.5660377358490566
2019-12-08,0.6226415094339622
2019-12-15,0.42138364779874216
2019-12-22,0.7358490566037735
2019-12-29,0.22012578616352202
2020-01-05,0.09433962264150944
2020-01-12,0.36477987421383645
2020-01-19,0.09433962264150944
2020-01-26,0.13836477987421383
2020-02-02,0.34591194968553457
2020-02-09,0.18238993710691823
2020-02-16,0.18867924528301888
2020-02-23,0.33962264150943394
2020-03-01,0.0
2020-03-08,0.1320754716981132
2020-03-15,0.08176100628930817
2020-03-22,0.20754716981132076
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.2138364779874214
2020-04-19,0.3018867924528302
2020-04-26,0.0
2020-05-03,0.08176100628930817
2020-05-10,0.0
2020-05-17,0.22012578616352202
2020-05-24,0.16981132075471697
2020-05-31,0.3333333333333333
2020-06-07,0.4025157232704403
2020-06-14,0.0880503144654088
