date,Cours de cuisine
2018-01-07,0.4011627906976744
2018-01-14,0.5581395348837209
2018-01-21,0.1686046511627907
2018-01-28,0.20348837209302326
2018-02-04,0.5406976744186046
2018-02-11,0.3430232558139535
2018-02-18,0.37790697674418605
2018-02-25,0.5523255813953488
2018-03-04,0.4186046511627907
2018-03-11,0.11046511627906977
2018-03-18,0.20348837209302326
2018-03-25,0.37790697674418605
2018-04-01,0.21511627906976744
2018-04-08,0.3953488372093023
2018-04-15,0.4011627906976744
2018-04-22,0.09302325581395349
2018-04-29,0.3488372093023256
2018-05-06,0.12790697674418605
2018-05-13,0.4418604651162791
2018-05-20,0.21511627906976744
2018-05-27,0.11627906976744186
2018-06-03,0.3023255813953488
2018-06-10,0.11627906976744186
2018-06-17,0.313953488372093
2018-06-24,0.25
2018-07-01,0.32558139534883723
2018-07-08,0.4011627906976744
2018-07-15,0.4069767441860465
2018-07-22,0.25
2018-07-29,0.19767441860465115
2018-08-05,0.09883720930232558
2018-08-12,0.32558139534883723
2018-08-19,0.5523255813953488
2018-08-26,0.436046511627907
2018-09-02,0.3081395348837209
2018-09-09,0.18604651162790697
2018-09-16,0.6744186046511628
2018-09-23,0.25
2018-09-30,0.12209302325581395
2018-10-07,0.36627906976744184
2018-10-14,0.18604651162790697
2018-10-21,0.43023255813953487
2018-10-28,0.12209302325581395
2018-11-04,0.47093023255813954
2018-11-11,0.6627906976744186
2018-11-18,0.0872093023255814
2018-11-25,0.6686046511627907
2018-12-02,0.7325581395348837
2018-12-09,0.20930232558139536
2018-12-16,0.7906976744186046
2018-12-23,0.4186046511627907
2018-12-30,0.5465116279069767
2019-01-06,0.29069767441860467
2019-01-13,0.7209302325581395
2019-01-20,0.19767441860465115
2019-01-27,0.436046511627907
2019-02-03,0.1686046511627907
2019-02-10,0.37790697674418605
2019-02-17,0.4476744186046512
2019-02-24,0.23837209302325582
2019-03-03,0.25
2019-03-10,0.5174418604651163
2019-03-17,0.4186046511627907
2019-03-24,0.11627906976744186
2019-03-31,0.313953488372093
2019-04-07,0.43023255813953487
2019-04-14,0.5
2019-04-21,0.4069767441860465
2019-04-28,0.13953488372093023
2019-05-05,0.4883720930232558
2019-05-12,0.22093023255813954
2019-05-19,0.13953488372093023
2019-05-26,0.20348837209302326
2019-06-02,0.22093023255813954
2019-06-09,0.13372093023255813
2019-06-16,0.05813953488372093
2019-06-23,0.13953488372093023
2019-06-30,0.28488372093023256
2019-07-07,0.5465116279069767
2019-07-14,0.11046511627906977
2019-07-21,0.3488372093023256
2019-07-28,0.05813953488372093
2019-08-04,0.05813953488372093
2019-08-11,0.22093023255813954
2019-08-18,0.31976744186046513
2019-08-25,0.3488372093023256
2019-09-01,0.4418604651162791
2019-09-08,0.19186046511627908
2019-09-15,0.38953488372093026
2019-09-22,0.48255813953488375
2019-09-29,0.4069767441860465
2019-10-06,0.16279069767441862
2019-10-13,0.16279069767441862
2019-10-20,0.16279069767441862
2019-10-27,0.4186046511627907
2019-11-03,0.3023255813953488
2019-11-10,0.563953488372093
2019-11-17,0.5058139534883721
2019-11-24,0.7441860465116279
2019-12-01,0.6802325581395349
2019-12-08,0.9244186046511628
2019-12-15,1.0
2019-12-22,0.38372093023255816
2019-12-29,0.36627906976744184
2020-01-05,0.3488372093023256
2020-01-12,0.6802325581395349
2020-01-19,0.12209302325581395
2020-01-26,0.45930232558139533
2020-02-02,0.09883720930232558
2020-02-09,0.45348837209302323
2020-02-16,0.18604651162790697
2020-02-23,0.13953488372093023
2020-03-01,0.5406976744186046
2020-03-08,0.7093023255813954
2020-03-15,0.21511627906976744
2020-03-22,0.25
2020-03-29,0.22093023255813954
2020-04-05,0.1569767441860465
2020-04-12,0.22674418604651161
2020-04-19,0.25
2020-04-26,0.06395348837209303
2020-05-03,0.0872093023255814
2020-05-10,0.0872093023255814
2020-05-17,0.14534883720930233
2020-05-24,0.06976744186046512
2020-05-31,0.23255813953488372
2020-06-07,0.3313953488372093
2020-06-14,0.16279069767441862
