date,Cours de cuisine
2018-01-07,0.23178807947019867
2018-01-14,0.33112582781456956
2018-01-21,0.17218543046357615
2018-01-28,0.4900662251655629
2018-02-04,0.8278145695364238
2018-02-11,0.39072847682119205
2018-02-18,0.46357615894039733
2018-02-25,0.39072847682119205
2018-03-04,0.25165562913907286
2018-03-11,0.5761589403973509
2018-03-18,0.2251655629139073
2018-03-25,0.5695364238410596
2018-04-01,0.17880794701986755
2018-04-08,0.31788079470198677
2018-04-15,0.6821192052980133
2018-04-22,0.5165562913907285
2018-04-29,0.2847682119205298
2018-05-06,0.23841059602649006
2018-05-13,0.17218543046357615
2018-05-20,0.304635761589404
2018-05-27,0.2582781456953642
2018-06-03,0.3973509933774834
2018-06-10,0.543046357615894
2018-06-17,0.7748344370860927
2018-06-24,0.2251655629139073
2018-07-01,0.39072847682119205
2018-07-08,0.18543046357615894
2018-07-15,0.40397350993377484
2018-07-22,0.2847682119205298
2018-07-29,0.3841059602649007
2018-08-05,0.6622516556291391
2018-08-12,0.0
2018-08-19,0.5761589403973509
2018-08-26,0.5894039735099338
2018-09-02,0.40397350993377484
2018-09-09,0.271523178807947
2018-09-16,0.5827814569536424
2018-09-23,0.5033112582781457
2018-09-30,0.23178807947019867
2018-10-07,0.40397350993377484
2018-10-14,0.6158940397350994
2018-10-21,0.5165562913907285
2018-10-28,0.18543046357615894
2018-11-04,0.5695364238410596
2018-11-11,0.17880794701986755
2018-11-18,0.17218543046357615
2018-11-25,0.695364238410596
2018-12-02,0.9337748344370861
2018-12-09,1.0
2018-12-16,0.7218543046357616
2018-12-23,0.4768211920529801
2018-12-30,0.8344370860927153
2019-01-06,0.695364238410596
2019-01-13,0.4900662251655629
2019-01-20,0.7880794701986755
2019-01-27,0.16556291390728478
2019-02-03,0.7947019867549668
2019-02-10,0.7218543046357616
2019-02-17,0.17880794701986755
2019-02-24,0.4900662251655629
2019-03-03,0.7549668874172185
2019-03-10,0.7019867549668874
2019-03-17,0.7682119205298014
2019-03-24,0.4105960264900662
2019-03-31,0.5695364238410596
2019-04-07,0.40397350993377484
2019-04-14,0.32450331125827814
2019-04-21,0.0
2019-04-28,0.543046357615894
2019-05-05,0.23178807947019867
2019-05-12,0.5629139072847682
2019-05-19,0.24503311258278146
2019-05-26,0.3973509933774834
2019-06-02,0.37748344370860926
2019-06-09,0.24503311258278146
2019-06-16,0.39072847682119205
2019-06-23,0.3841059602649007
2019-06-30,0.17218543046357615
2019-07-07,0.5364238410596026
2019-07-14,0.2052980132450331
2019-07-21,0.16556291390728478
2019-07-28,0.17880794701986755
2019-08-04,0.44370860927152317
2019-08-11,0.6622516556291391
2019-08-18,0.16556291390728478
2019-08-25,0.48344370860927155
2019-09-01,0.5761589403973509
2019-09-08,0.2582781456953642
2019-09-15,0.6423841059602649
2019-09-22,0.23841059602649006
2019-09-29,0.2251655629139073
2019-10-06,0.41721854304635764
2019-10-13,0.6026490066225165
2019-10-20,0.1456953642384106
2019-10-27,0.8079470198675497
2019-11-03,0.4304635761589404
2019-11-10,0.5562913907284768
2019-11-17,0.7682119205298014
2019-11-24,0.8874172185430463
2019-12-01,0.33774834437086093
2019-12-08,0.7284768211920529
2019-12-15,0.8079470198675497
2019-12-22,0.5298013245033113
2019-12-29,0.2847682119205298
2020-01-05,0.33112582781456956
2020-01-12,0.6688741721854304
2020-01-19,0.609271523178808
2020-01-26,0.2582781456953642
2020-02-02,0.1986754966887417
2020-02-09,0.9337748344370861
2020-02-16,0.8013245033112583
2020-02-23,0.31125827814569534
2020-03-01,0.304635761589404
2020-03-08,0.304635761589404
2020-03-15,0.2847682119205298
2020-03-22,0.4304635761589404
2020-03-29,0.39072847682119205
2020-04-05,0.16556291390728478
2020-04-12,0.2781456953642384
2020-04-19,0.5827814569536424
2020-04-26,0.3708609271523179
2020-05-03,0.271523178807947
2020-05-10,0.11258278145695365
2020-05-17,0.17880794701986755
2020-05-24,0.11920529801324503
2020-05-31,0.11258278145695365
2020-06-07,0.0
2020-06-14,0.4304635761589404
2020-06-21,
