date,piscine en acier
2018-01-07,0.0
2018-01-14,0.23846153846153847
2018-01-21,0.5153846153846153
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.0
2018-03-18,0.0
2018-03-25,0.24615384615384617
2018-04-01,0.8153846153846154
2018-04-08,0.8153846153846154
2018-04-15,0.8923076923076924
2018-04-22,0.38461538461538464
2018-04-29,0.25384615384615383
2018-05-06,0.26153846153846155
2018-05-13,0.0
2018-05-20,0.0
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.24615384615384617
2018-06-17,0.26153846153846155
2018-06-24,0.7692307692307693
2018-07-01,0.24615384615384617
2018-07-08,0.25384615384615383
2018-07-15,0.5846153846153846
2018-07-22,0.2692307692307692
2018-07-29,0.5461538461538461
2018-08-05,0.0
2018-08-12,0.2846153846153846
2018-08-19,0.27692307692307694
2018-08-26,0.0
2018-09-02,0.8384615384615385
2018-09-09,0.25384615384615383
2018-09-16,0.26153846153846155
2018-09-23,0.0
2018-09-30,0.25384615384615383
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.24615384615384617
2018-11-11,0.25384615384615383
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.0
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.23846153846153847
2019-02-10,0.0
2019-02-17,0.25384615384615383
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.23846153846153847
2019-03-17,0.24615384615384617
2019-03-24,0.0
2019-03-31,0.5384615384615384
2019-04-07,0.23076923076923078
2019-04-14,0.23846153846153847
2019-04-21,0.0
2019-04-28,0.23076923076923078
2019-05-05,0.7461538461538462
2019-05-12,0.23076923076923078
2019-05-19,0.0
2019-05-26,0.36153846153846153
2019-06-02,0.34615384615384615
2019-06-09,0.5076923076923077
2019-06-16,0.23846153846153847
2019-06-23,0.9307692307692308
2019-06-30,0.23846153846153847
2019-07-07,1.0
2019-07-14,0.23846153846153847
2019-07-21,0.23846153846153847
2019-07-28,0.0
2019-08-04,0.49230769230769234
2019-08-11,0.26153846153846155
2019-08-18,0.26153846153846155
2019-08-25,0.0
2019-09-01,0.0
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.2230769230769231
2019-09-29,0.0
2019-10-06,0.5076923076923077
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.2153846153846154
2019-11-03,0.2153846153846154
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.2
2019-12-01,0.2076923076923077
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.2076923076923077
2020-01-19,0.2076923076923077
2020-01-26,0.0
2020-02-02,0.2
2020-02-09,0.4
2020-02-16,0.19230769230769232
2020-02-23,0.0
2020-03-01,0.0
2020-03-08,0.43846153846153846
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.18461538461538463
2020-04-05,0.7692307692307693
2020-04-12,0.5692307692307692
2020-04-19,0.8538461538461538
2020-04-26,0.6230769230769231
2020-05-03,0.6461538461538462
2020-05-10,0.18461538461538463
2020-05-17,0.8615384615384616
