,date,means
0,2018-01-07,28.0
1,2018-01-14,65.0
2,2018-01-21,20.0
3,2018-01-28,34.0
4,2018-02-04,26.0
5,2018-02-11,39.0
6,2018-02-18,23.0
7,2018-02-25,26.0
8,2018-03-04,28.0
9,2018-03-11,18.0
10,2018-03-18,66.0
11,2018-03-25,27.0
12,2018-04-01,32.0
13,2018-04-08,16.0
14,2018-04-15,28.0
15,2018-04-22,32.0
16,2018-04-29,36.0
17,2018-05-06,28.0
18,2018-05-13,26.0
19,2018-05-20,25.0
20,2018-05-27,17.0
21,2018-06-03,33.0
22,2018-06-10,17.0
23,2018-06-17,27.0
24,2018-06-24,33.0
25,2018-07-01,19.0
26,2018-07-08,29.0
27,2018-07-15,65.0
28,2018-07-22,74.0
29,2018-07-29,30.0
30,2018-08-05,26.0
31,2018-08-12,28.0
32,2018-08-19,79.0
33,2018-08-26,62.0
34,2018-09-02,27.0
35,2018-09-09,29.0
36,2018-09-16,37.0
37,2018-09-23,74.0
38,2018-09-30,28.0
39,2018-10-07,38.0
40,2018-10-14,26.0
41,2018-10-21,25.0
42,2018-10-28,28.0
43,2018-11-04,28.0
44,2018-11-11,32.0
45,2018-11-18,30.0
46,2018-11-25,73.0
47,2018-12-02,43.0
48,2018-12-09,43.0
49,2018-12-16,41.0
50,2018-12-23,50.0
51,2018-12-30,43.0
52,2019-01-06,34.0
53,2019-01-13,25.0
54,2019-01-20,30.0
55,2019-01-27,37.0
56,2019-02-03,29.0
57,2019-02-10,35.0
58,2019-02-17,25.0
59,2019-02-24,34.0
60,2019-03-03,63.0
61,2019-03-10,39.0
62,2019-03-17,68.0
63,2019-03-24,26.0
64,2019-03-31,29.0
65,2019-04-07,57.0
66,2019-04-14,23.0
67,2019-04-21,25.0
68,2019-04-28,30.0
69,2019-05-05,30.0
70,2019-05-12,26.0
71,2019-05-19,35.0
72,2019-05-26,27.0
73,2019-06-02,32.0
74,2019-06-09,27.0
75,2019-06-16,67.0
76,2019-06-23,28.0
77,2019-06-30,60.0
78,2019-07-07,27.0
79,2019-07-14,32.0
80,2019-07-21,33.0
81,2019-07-28,37.0
82,2019-08-04,32.0
83,2019-08-11,25.0
84,2019-08-18,32.0
85,2019-08-25,35.0
86,2019-09-01,66.0
87,2019-09-08,30.0
88,2019-09-15,30.0
89,2019-09-22,38.0
90,2019-09-29,60.0
91,2019-10-06,23.0
92,2019-10-13,22.0
93,2019-10-20,54.0
94,2019-10-27,34.0
95,2019-11-03,66.0
96,2019-11-10,60.0
97,2019-11-17,65.0
98,2019-11-24,32.0
99,2019-12-01,30.0
100,2019-12-08,71.0
101,2019-12-15,75.0
102,2019-12-22,46.0
103,2019-12-29,37.0
104,2020-01-05,78.0
105,2020-01-12,32.0
106,2020-01-19,100.0
107,2020-01-26,23.0
108,2020-02-02,74.0
109,2020-02-09,37.0
110,2020-02-16,25.0
111,2020-02-23,30.0
112,2020-03-01,25.0
113,2020-03-08,65.0
114,2020-03-15,16.0
115,2020-03-22,42.0
116,2020-03-29,17.0
117,2020-04-05,13.0
118,2020-04-12,16.0
