,date,means
0,2018-01-07,35.0
1,2018-01-14,0.0
2,2018-01-21,43.0
3,2018-01-28,36.0
4,2018-02-04,43.0
5,2018-02-11,96.0
6,2018-02-18,97.0
7,2018-02-25,34.0
8,2018-03-04,18.0
9,2018-03-11,43.0
10,2018-03-18,61.0
11,2018-03-25,19.0
12,2018-04-01,36.0
13,2018-04-08,17.0
14,2018-04-15,36.0
15,2018-04-22,55.0
16,2018-04-29,80.0
17,2018-05-06,60.0
18,2018-05-13,18.0
19,2018-05-20,53.0
20,2018-05-27,43.0
21,2018-06-03,51.0
22,2018-06-10,34.0
23,2018-06-17,28.0
24,2018-06-24,57.0
25,2018-07-01,39.0
26,2018-07-08,75.0
27,2018-07-15,20.0
28,2018-07-22,49.0
29,2018-07-29,100.0
30,2018-08-05,50.0
31,2018-08-12,41.0
32,2018-08-19,40.0
33,2018-08-26,28.0
34,2018-09-02,72.0
35,2018-09-09,18.0
36,2018-09-16,36.0
37,2018-09-23,71.0
38,2018-09-30,45.0
39,2018-10-07,28.0
40,2018-10-14,52.0
41,2018-10-21,36.0
42,2018-10-28,53.0
43,2018-11-04,59.0
44,2018-11-11,61.0
45,2018-11-18,34.0
46,2018-11-25,44.0
47,2018-12-02,46.0
48,2018-12-09,71.0
49,2018-12-16,88.0
50,2018-12-23,60.0
51,2018-12-30,47.0
52,2019-01-06,52.0
53,2019-01-13,17.0
54,2019-01-20,47.0
55,2019-01-27,58.0
56,2019-02-03,84.0
57,2019-02-10,43.0
58,2019-02-17,52.0
59,2019-02-24,52.0
60,2019-03-03,53.0
61,2019-03-10,53.0
62,2019-03-17,36.0
63,2019-03-24,27.0
64,2019-03-31,26.0
65,2019-04-07,36.0
66,2019-04-14,38.0
67,2019-04-21,26.0
68,2019-04-28,34.0
69,2019-05-05,34.0
70,2019-05-12,87.0
71,2019-05-19,34.0
72,2019-05-26,34.0
73,2019-06-02,41.0
74,2019-06-09,74.0
75,2019-06-16,54.0
76,2019-06-23,37.0
77,2019-06-30,58.0
78,2019-07-07,19.0
79,2019-07-14,38.0
80,2019-07-21,49.0
81,2019-07-28,49.0
82,2019-08-04,58.0
83,2019-08-11,39.0
84,2019-08-18,18.0
85,2019-08-25,43.0
86,2019-09-01,67.0
87,2019-09-08,42.0
88,2019-09-15,17.0
89,2019-09-22,34.0
90,2019-09-29,83.0
91,2019-10-06,17.0
92,2019-10-13,31.0
93,2019-10-20,48.0
94,2019-10-27,48.0
95,2019-11-03,30.0
96,2019-11-10,61.0
97,2019-11-17,31.0
98,2019-11-24,68.0
99,2019-12-01,24.0
100,2019-12-08,57.0
101,2019-12-15,71.0
102,2019-12-22,42.0
103,2019-12-29,50.0
104,2020-01-05,55.0
105,2020-01-12,79.0
106,2020-01-19,28.0
107,2020-01-26,30.0
108,2020-02-02,53.0
109,2020-02-09,38.0
110,2020-02-16,15.0
111,2020-02-23,70.0
112,2020-03-01,42.0
113,2020-03-08,49.0
114,2020-03-15,40.0
115,2020-03-22,25.0
116,2020-03-29,12.0
117,2020-04-05,20.0
118,2020-04-12,33.0
