,geoName,means
0,Andalusia,70.0
1,Aragon,60.0
2,Asturias,61.0
3,Balearic Islands,65.0
4,Basque Country,81.0
5,Canary Islands,55.0
6,Cantabria,59.0
7,Castile and León,53.0
8,Castile-La Mancha,51.0
9,Catalonia,69.0
10,Ceuta,0.0
11,Community of Madrid,100.0
12,Extremadura,39.0
13,Galicia,55.0
14,La Rioja,36.0
15,Melilla,0.0
16,Navarre,50.0
17,Region of Murcia,56.0
18,Valencian Community,65.0
