,geoName,means
0,Andalusia,60.0
1,Aragon,39.0
2,Asturias,43.0
3,Balearic Islands,50.0
4,Basque Country,34.0
5,Canary Islands,36.0
6,Cantabria,56.0
7,Castile and León,47.0
8,Castile-La Mancha,43.0
9,Catalonia,71.0
10,Ceuta,0.0
11,Community of Madrid,100.0
12,Extremadura,46.0
13,Galicia,48.0
14,La Rioja,17.0
15,Melilla,0.0
16,Navarre,41.0
17,Region of Murcia,47.0
18,Valencian Community,45.0
