,date,means
0,2018-01-07,45.0
1,2018-01-14,39.0
2,2018-01-21,16.0
3,2018-01-28,44.0
4,2018-02-04,21.0
5,2018-02-11,32.0
6,2018-02-18,38.0
7,2018-02-25,34.0
8,2018-03-04,62.0
9,2018-03-11,27.0
10,2018-03-18,71.0
11,2018-03-25,36.0
12,2018-04-01,29.0
13,2018-04-08,27.0
14,2018-04-15,69.0
15,2018-04-22,64.0
16,2018-04-29,11.0
17,2018-05-06,21.0
18,2018-05-13,45.0
19,2018-05-20,81.0
20,2018-05-27,16.0
21,2018-06-03,67.0
22,2018-06-10,16.0
23,2018-06-17,11.0
24,2018-06-24,56.0
25,2018-07-01,81.0
26,2018-07-08,11.0
27,2018-07-15,65.0
28,2018-07-22,59.0
29,2018-07-29,59.0
30,2018-08-05,40.0
31,2018-08-12,13.0
32,2018-08-19,66.0
33,2018-08-26,29.0
34,2018-09-02,11.0
35,2018-09-09,100.0
36,2018-09-16,34.0
37,2018-09-23,46.0
38,2018-09-30,34.0
39,2018-10-07,53.0
40,2018-10-14,68.0
41,2018-10-21,28.0
42,2018-10-28,35.0
43,2018-11-04,38.0
44,2018-11-11,74.0
45,2018-11-18,33.0
46,2018-11-25,32.0
47,2018-12-02,25.0
48,2018-12-09,16.0
49,2018-12-16,28.0
50,2018-12-23,12.0
51,2018-12-30,61.0
52,2019-01-06,11.0
53,2019-01-13,10.0
54,2019-01-20,10.0
55,2019-01-27,15.0
56,2019-02-03,82.0
57,2019-02-10,49.0
58,2019-02-17,61.0
59,2019-02-24,11.0
60,2019-03-03,56.0
61,2019-03-10,40.0
62,2019-03-17,75.0
63,2019-03-24,22.0
64,2019-03-31,38.0
65,2019-04-07,47.0
66,2019-04-14,23.0
67,2019-04-21,11.0
68,2019-04-28,26.0
69,2019-05-05,41.0
70,2019-05-12,34.0
71,2019-05-19,45.0
72,2019-05-26,42.0
73,2019-06-02,42.0
74,2019-06-09,55.0
75,2019-06-16,53.0
76,2019-06-23,30.0
77,2019-06-30,54.0
78,2019-07-07,30.0
79,2019-07-14,31.0
80,2019-07-21,19.0
81,2019-07-28,18.0
82,2019-08-04,51.0
83,2019-08-11,44.0
84,2019-08-18,76.0
85,2019-08-25,43.0
86,2019-09-01,44.0
87,2019-09-08,16.0
88,2019-09-15,37.0
89,2019-09-22,27.0
90,2019-09-29,37.0
91,2019-10-06,21.0
92,2019-10-13,45.0
93,2019-10-20,47.0
94,2019-10-27,42.0
95,2019-11-03,24.0
96,2019-11-10,18.0
97,2019-11-17,21.0
98,2019-11-24,32.0
99,2019-12-01,0.0
100,2019-12-08,26.0
101,2019-12-15,10.0
102,2019-12-22,27.0
103,2019-12-29,17.0
104,2020-01-05,25.0
105,2020-01-12,13.0
106,2020-01-19,41.0
107,2020-01-26,38.0
108,2020-02-02,33.0
109,2020-02-09,24.0
110,2020-02-16,28.0
111,2020-02-23,13.0
112,2020-03-01,74.0
113,2020-03-08,9.0
114,2020-03-15,37.0
115,2020-03-22,60.0
116,2020-03-29,46.0
117,2020-04-05,16.0
118,2020-04-12,13.0
