,date,means
0,2018-01-07,37.0
1,2018-01-14,5.0
2,2018-01-21,39.0
3,2018-01-28,33.0
4,2018-02-04,34.0
5,2018-02-11,37.0
6,2018-02-18,36.0
7,2018-02-25,11.0
8,2018-03-04,28.0
9,2018-03-11,27.0
10,2018-03-18,30.0
11,2018-03-25,18.0
12,2018-04-01,29.0
13,2018-04-08,27.0
14,2018-04-15,46.0
15,2018-04-22,10.0
16,2018-04-29,35.0
17,2018-05-06,61.0
18,2018-05-13,23.0
19,2018-05-20,30.0
20,2018-05-27,18.0
21,2018-06-03,34.0
22,2018-06-10,55.0
23,2018-06-17,28.0
24,2018-06-24,35.0
25,2018-07-01,36.0
26,2018-07-08,60.0
27,2018-07-15,37.0
28,2018-07-22,100.0
29,2018-07-29,45.0
30,2018-08-05,24.0
31,2018-08-12,35.0
32,2018-08-19,36.0
33,2018-08-26,54.0
34,2018-09-02,43.0
35,2018-09-09,31.0
36,2018-09-16,14.0
37,2018-09-23,12.0
38,2018-09-30,17.0
39,2018-10-07,32.0
40,2018-10-14,28.0
41,2018-10-21,28.0
42,2018-10-28,14.0
43,2018-11-04,32.0
44,2018-11-11,25.0
45,2018-11-18,15.0
46,2018-11-25,16.0
47,2018-12-02,15.0
48,2018-12-09,5.0
49,2018-12-16,10.0
50,2018-12-23,5.0
51,2018-12-30,18.0
52,2019-01-06,25.0
53,2019-01-13,26.0
54,2019-01-20,8.0
55,2019-01-27,13.0
56,2019-02-03,14.0
57,2019-02-10,11.0
58,2019-02-17,7.0
59,2019-02-24,14.0
60,2019-03-03,26.0
61,2019-03-10,9.0
62,2019-03-17,47.0
63,2019-03-24,24.0
64,2019-03-31,32.0
65,2019-04-07,12.0
66,2019-04-14,46.0
67,2019-04-21,25.0
68,2019-04-28,27.0
69,2019-05-05,52.0
70,2019-05-12,16.0
71,2019-05-19,35.0
72,2019-05-26,51.0
73,2019-06-02,19.0
74,2019-06-09,48.0
75,2019-06-16,36.0
76,2019-06-23,42.0
77,2019-06-30,28.0
78,2019-07-07,15.0
79,2019-07-14,43.0
80,2019-07-21,21.0
81,2019-07-28,10.0
82,2019-08-04,46.0
83,2019-08-11,57.0
84,2019-08-18,43.0
85,2019-08-25,65.0
86,2019-09-01,42.0
87,2019-09-08,18.0
88,2019-09-15,9.0
89,2019-09-22,31.0
90,2019-09-29,42.0
91,2019-10-06,43.0
92,2019-10-13,12.0
93,2019-10-20,23.0
94,2019-10-27,36.0
95,2019-11-03,12.0
96,2019-11-10,26.0
97,2019-11-17,31.0
98,2019-11-24,30.0
99,2019-12-01,4.0
100,2019-12-08,34.0
101,2019-12-15,32.0
102,2019-12-22,20.0
103,2019-12-29,15.0
104,2020-01-05,10.0
105,2020-01-12,25.0
106,2020-01-19,13.0
107,2020-01-26,8.0
108,2020-02-02,28.0
109,2020-02-09,38.0
110,2020-02-16,35.0
111,2020-02-23,35.0
112,2020-03-01,15.0
113,2020-03-08,26.0
114,2020-03-15,22.0
115,2020-03-22,7.0
116,2020-03-29,16.0
117,2020-04-05,7.0
118,2020-04-12,6.0
