,date,means
0,2018-01-07,53.0
1,2018-01-14,36.0
2,2018-01-21,34.0
3,2018-01-28,22.0
4,2018-02-04,19.0
5,2018-02-11,18.0
6,2018-02-18,48.0
7,2018-02-25,48.0
8,2018-03-04,41.0
9,2018-03-11,54.0
10,2018-03-18,31.0
11,2018-03-25,22.0
12,2018-04-01,29.0
13,2018-04-08,24.0
14,2018-04-15,55.0
15,2018-04-22,32.0
16,2018-04-29,24.0
17,2018-05-06,35.0
18,2018-05-13,11.0
19,2018-05-20,51.0
20,2018-05-27,51.0
21,2018-06-03,43.0
22,2018-06-10,12.0
23,2018-06-17,44.0
24,2018-06-24,47.0
25,2018-07-01,26.0
26,2018-07-08,11.0
27,2018-07-15,57.0
28,2018-07-22,36.0
29,2018-07-29,15.0
30,2018-08-05,11.0
31,2018-08-12,29.0
32,2018-08-19,20.0
33,2018-08-26,43.0
34,2018-09-02,37.0
35,2018-09-09,38.0
36,2018-09-16,55.0
37,2018-09-23,59.0
38,2018-09-30,55.0
39,2018-10-07,20.0
40,2018-10-14,31.0
41,2018-10-21,78.0
42,2018-10-28,46.0
43,2018-11-04,43.0
44,2018-11-11,22.0
45,2018-11-18,35.0
46,2018-11-25,52.0
47,2018-12-02,100.0
48,2018-12-09,49.0
49,2018-12-16,13.0
50,2018-12-23,19.0
51,2018-12-30,30.0
52,2019-01-06,16.0
53,2019-01-13,38.0
54,2019-01-20,38.0
55,2019-01-27,25.0
56,2019-02-03,23.0
57,2019-02-10,18.0
58,2019-02-17,42.0
59,2019-02-24,61.0
60,2019-03-03,48.0
61,2019-03-10,59.0
62,2019-03-17,30.0
63,2019-03-24,48.0
64,2019-03-31,60.0
65,2019-04-07,57.0
66,2019-04-14,12.0
67,2019-04-21,43.0
68,2019-04-28,49.0
69,2019-05-05,33.0
70,2019-05-12,12.0
71,2019-05-19,70.0
72,2019-05-26,40.0
73,2019-06-02,37.0
74,2019-06-09,53.0
75,2019-06-16,53.0
76,2019-06-23,25.0
77,2019-06-30,19.0
78,2019-07-07,19.0
79,2019-07-14,53.0
80,2019-07-21,13.0
81,2019-07-28,25.0
82,2019-08-04,20.0
83,2019-08-11,24.0
84,2019-08-18,41.0
85,2019-08-25,40.0
86,2019-09-01,47.0
87,2019-09-08,83.0
88,2019-09-15,14.0
89,2019-09-22,39.0
90,2019-09-29,39.0
91,2019-10-06,59.0
92,2019-10-13,31.0
93,2019-10-20,54.0
94,2019-10-27,53.0
95,2019-11-03,26.0
96,2019-11-10,51.0
97,2019-11-17,64.0
98,2019-11-24,43.0
99,2019-12-01,66.0
100,2019-12-08,21.0
101,2019-12-15,46.0
102,2019-12-22,41.0
103,2019-12-29,24.0
104,2020-01-05,16.0
105,2020-01-12,19.0
106,2020-01-19,22.0
107,2020-01-26,54.0
108,2020-02-02,9.0
109,2020-02-09,35.0
110,2020-02-16,47.0
111,2020-02-23,47.0
112,2020-03-01,52.0
113,2020-03-08,10.0
114,2020-03-15,37.0
115,2020-03-22,34.0
116,2020-03-29,9.0
117,2020-04-05,15.0
118,2020-04-12,34.0
