,date,means
0,2018-01-07,16.0
1,2018-01-14,13.0
2,2018-01-21,36.0
3,2018-01-28,18.0
4,2018-02-04,44.0
5,2018-02-11,33.0
6,2018-02-18,25.0
7,2018-02-25,18.0
8,2018-03-04,15.0
9,2018-03-11,18.0
10,2018-03-18,16.0
11,2018-03-25,17.0
12,2018-04-01,15.0
13,2018-04-08,19.0
14,2018-04-15,7.0
15,2018-04-22,9.0
16,2018-04-29,16.0
17,2018-05-06,9.0
18,2018-05-13,18.0
19,2018-05-20,19.0
20,2018-05-27,20.0
21,2018-06-03,20.0
22,2018-06-10,10.0
23,2018-06-17,15.0
24,2018-06-24,11.0
25,2018-07-01,9.0
26,2018-07-08,9.0
27,2018-07-15,8.0
28,2018-07-22,18.0
29,2018-07-29,7.0
30,2018-08-05,14.0
31,2018-08-12,16.0
32,2018-08-19,16.0
33,2018-08-26,17.0
34,2018-09-02,15.0
35,2018-09-09,15.0
36,2018-09-16,14.0
37,2018-09-23,21.0
38,2018-09-30,8.0
39,2018-10-07,13.0
40,2018-10-14,29.0
41,2018-10-21,41.0
42,2018-10-28,82.0
43,2018-11-04,11.0
44,2018-11-11,28.0
45,2018-11-18,19.0
46,2018-11-25,16.0
47,2018-12-02,24.0
48,2018-12-09,26.0
49,2018-12-16,23.0
50,2018-12-23,27.0
51,2018-12-30,19.0
52,2019-01-06,16.0
53,2019-01-13,11.0
54,2019-01-20,17.0
55,2019-01-27,13.0
56,2019-02-03,24.0
57,2019-02-10,28.0
58,2019-02-17,19.0
59,2019-02-24,57.0
60,2019-03-03,27.0
61,2019-03-10,25.0
62,2019-03-17,15.0
63,2019-03-24,16.0
64,2019-03-31,5.0
65,2019-04-07,20.0
66,2019-04-14,14.0
67,2019-04-21,19.0
68,2019-04-28,17.0
69,2019-05-05,15.0
70,2019-05-12,5.0
71,2019-05-19,12.0
72,2019-05-26,10.0
73,2019-06-02,24.0
74,2019-06-09,12.0
75,2019-06-16,12.0
76,2019-06-23,11.0
77,2019-06-30,4.0
78,2019-07-07,8.0
79,2019-07-14,9.0
80,2019-07-21,11.0
81,2019-07-28,10.0
82,2019-08-04,10.0
83,2019-08-11,15.0
84,2019-08-18,12.0
85,2019-08-25,11.0
86,2019-09-01,4.0
87,2019-09-08,7.0
88,2019-09-15,12.0
89,2019-09-22,19.0
90,2019-09-29,21.0
91,2019-10-06,26.0
92,2019-10-13,17.0
93,2019-10-20,41.0
94,2019-10-27,100.0
95,2019-11-03,11.0
96,2019-11-10,18.0
97,2019-11-17,15.0
98,2019-11-24,15.0
99,2019-12-01,16.0
100,2019-12-08,18.0
101,2019-12-15,24.0
102,2019-12-22,27.0
103,2019-12-29,25.0
104,2020-01-05,20.0
105,2020-01-12,18.0
106,2020-01-19,15.0
107,2020-01-26,23.0
108,2020-02-02,24.0
109,2020-02-09,12.0
110,2020-02-16,35.0
111,2020-02-23,29.0
112,2020-03-01,16.0
113,2020-03-08,12.0
114,2020-03-15,2.0
115,2020-03-22,8.0
116,2020-03-29,10.0
117,2020-04-05,6.0
118,2020-04-12,16.0
