,geoName,means
0,Andalusia,60.0
1,Aragon,49.0
2,Asturias,38.0
3,Balearic Islands,42.0
4,Basque Country,20.0
5,Canary Islands,44.0
6,Cantabria,18.0
7,Castile and León,35.0
8,Castile-La Mancha,100.0
9,Catalonia,26.0
10,Ceuta,0.0
11,Community of Madrid,33.0
12,Extremadura,73.0
13,Galicia,31.0
14,La Rioja,18.0
15,Melilla,0.0
16,Navarre,24.0
17,Region of Murcia,64.0
18,Valencian Community,36.0
