,geoName,means
0,Andalusia,100.0
1,Aragon,54.0
2,Asturias,50.0
3,Balearic Islands,37.0
4,Basque Country,45.0
5,Canary Islands,44.0
6,Cantabria,50.0
7,Castile and León,71.0
8,Castile-La Mancha,54.0
9,Catalonia,86.0
10,Ceuta,17.0
11,Community of Madrid,88.0
12,Extremadura,58.0
13,Galicia,47.0
14,La Rioja,32.0
15,Melilla,6.0
16,Navarre,50.0
17,Region of Murcia,50.0
18,Valencian Community,73.0
