,date,means
0,2018-01-07,41.0
1,2018-01-14,18.0
2,2018-01-21,42.0
3,2018-01-28,35.0
4,2018-02-04,45.0
5,2018-02-11,69.0
6,2018-02-18,38.0
7,2018-02-25,22.0
8,2018-03-04,16.0
9,2018-03-11,38.0
10,2018-03-18,37.0
11,2018-03-25,27.0
12,2018-04-01,25.0
13,2018-04-08,13.0
14,2018-04-15,32.0
15,2018-04-22,32.0
16,2018-04-29,35.0
17,2018-05-06,65.0
18,2018-05-13,8.0
19,2018-05-20,55.0
20,2018-05-27,36.0
21,2018-06-03,30.0
22,2018-06-10,35.0
23,2018-06-17,19.0
24,2018-06-24,39.0
25,2018-07-01,14.0
26,2018-07-08,42.0
27,2018-07-15,26.0
28,2018-07-22,13.0
29,2018-07-29,40.0
30,2018-08-05,18.0
31,2018-08-12,24.0
32,2018-08-19,27.0
33,2018-08-26,51.0
34,2018-09-02,48.0
35,2018-09-09,41.0
36,2018-09-16,22.0
37,2018-09-23,29.0
38,2018-09-30,18.0
39,2018-10-07,36.0
40,2018-10-14,28.0
41,2018-10-21,38.0
42,2018-10-28,49.0
43,2018-11-04,26.0
44,2018-11-11,13.0
45,2018-11-18,35.0
46,2018-11-25,17.0
47,2018-12-02,26.0
48,2018-12-09,52.0
49,2018-12-16,26.0
50,2018-12-23,9.0
51,2018-12-30,25.0
52,2019-01-06,36.0
53,2019-01-13,30.0
54,2019-01-20,27.0
55,2019-01-27,24.0
56,2019-02-03,18.0
57,2019-02-10,36.0
58,2019-02-17,50.0
59,2019-02-24,31.0
60,2019-03-03,46.0
61,2019-03-10,13.0
62,2019-03-17,38.0
63,2019-03-24,49.0
64,2019-03-31,38.0
65,2019-04-07,51.0
66,2019-04-14,42.0
67,2019-04-21,25.0
68,2019-04-28,100.0
69,2019-05-05,49.0
70,2019-05-12,12.0
71,2019-05-19,29.0
72,2019-05-26,26.0
73,2019-06-02,57.0
74,2019-06-09,31.0
75,2019-06-16,46.0
76,2019-06-23,28.0
77,2019-06-30,15.0
78,2019-07-07,19.0
79,2019-07-14,34.0
80,2019-07-21,62.0
81,2019-07-28,24.0
82,2019-08-04,39.0
83,2019-08-11,38.0
84,2019-08-18,24.0
85,2019-08-25,36.0
86,2019-09-01,52.0
87,2019-09-08,32.0
88,2019-09-15,19.0
89,2019-09-22,33.0
90,2019-09-29,28.0
91,2019-10-06,21.0
92,2019-10-13,36.0
93,2019-10-20,27.0
94,2019-10-27,42.0
95,2019-11-03,40.0
96,2019-11-10,42.0
97,2019-11-17,14.0
98,2019-11-24,33.0
99,2019-12-01,31.0
100,2019-12-08,25.0
101,2019-12-15,18.0
102,2019-12-22,30.0
103,2019-12-29,32.0
104,2020-01-05,57.0
105,2020-01-12,41.0
106,2020-01-19,19.0
107,2020-01-26,34.0
108,2020-02-02,66.0
109,2020-02-09,78.0
110,2020-02-16,31.0
111,2020-02-23,40.0
112,2020-03-01,42.0
113,2020-03-08,15.0
114,2020-03-15,26.0
115,2020-03-22,12.0
116,2020-03-29,22.0
117,2020-04-05,30.0
118,2020-04-12,12.0
