,geoName,means
0,Andalusia,56.0
1,Aragon,39.0
2,Asturias,22.0
3,Balearic Islands,33.0
4,Basque Country,25.0
5,Canary Islands,40.0
6,Cantabria,28.0
7,Castile and León,37.0
8,Castile-La Mancha,45.0
9,Catalonia,84.0
10,Ceuta,0.0
11,Community of Madrid,100.0
12,Extremadura,31.0
13,Galicia,30.0
14,La Rioja,29.0
15,Melilla,0.0
16,Navarre,26.0
17,Region of Murcia,36.0
18,Valencian Community,47.0
