,date,means
0,2018-01-07,44.0
1,2018-01-14,29.0
2,2018-01-21,100.0
3,2018-01-28,52.0
4,2018-02-04,45.0
5,2018-02-11,30.0
6,2018-02-18,41.0
7,2018-02-25,48.0
8,2018-03-04,0.0
9,2018-03-11,63.0
10,2018-03-18,30.0
11,2018-03-25,32.0
12,2018-04-01,60.0
13,2018-04-08,56.0
14,2018-04-15,85.0
15,2018-04-22,62.0
16,2018-04-29,41.0
17,2018-05-06,56.0
18,2018-05-13,59.0
19,2018-05-20,51.0
20,2018-05-27,43.0
21,2018-06-03,32.0
22,2018-06-10,27.0
23,2018-06-17,30.0
24,2018-06-24,38.0
25,2018-07-01,43.0
26,2018-07-08,30.0
27,2018-07-15,63.0
28,2018-07-22,31.0
29,2018-07-29,37.0
30,2018-08-05,31.0
31,2018-08-12,48.0
32,2018-08-19,32.0
33,2018-08-26,31.0
34,2018-09-02,45.0
35,2018-09-09,27.0
36,2018-09-16,36.0
37,2018-09-23,39.0
38,2018-09-30,14.0
39,2018-10-07,41.0
40,2018-10-14,27.0
41,2018-10-21,28.0
42,2018-10-28,30.0
43,2018-11-04,28.0
44,2018-11-11,62.0
45,2018-11-18,26.0
46,2018-11-25,57.0
47,2018-12-02,53.0
48,2018-12-09,29.0
49,2018-12-16,89.0
50,2018-12-23,0.0
51,2018-12-30,58.0
52,2019-01-06,100.0
53,2019-01-13,38.0
54,2019-01-20,69.0
55,2019-01-27,14.0
56,2019-02-03,85.0
57,2019-02-10,14.0
58,2019-02-17,99.0
59,2019-02-24,56.0
60,2019-03-03,50.0
61,2019-03-10,43.0
62,2019-03-17,45.0
63,2019-03-24,0.0
64,2019-03-31,59.0
65,2019-04-07,51.0
66,2019-04-14,70.0
67,2019-04-21,14.0
68,2019-04-28,44.0
69,2019-05-05,40.0
70,2019-05-12,68.0
71,2019-05-19,27.0
72,2019-05-26,38.0
73,2019-06-02,53.0
74,2019-06-09,44.0
75,2019-06-16,99.0
76,2019-06-23,56.0
77,2019-06-30,28.0
78,2019-07-07,53.0
79,2019-07-14,30.0
80,2019-07-21,30.0
81,2019-07-28,44.0
82,2019-08-04,36.0
83,2019-08-11,63.0
84,2019-08-18,85.0
85,2019-08-25,53.0
86,2019-09-01,53.0
87,2019-09-08,35.0
88,2019-09-15,95.0
89,2019-09-22,27.0
90,2019-09-29,37.0
91,2019-10-06,26.0
92,2019-10-13,47.0
93,2019-10-20,37.0
94,2019-10-27,26.0
95,2019-11-03,64.0
96,2019-11-10,12.0
97,2019-11-17,35.0
98,2019-11-24,38.0
99,2019-12-01,37.0
100,2019-12-08,65.0
101,2019-12-15,12.0
102,2019-12-22,55.0
103,2019-12-29,27.0
104,2020-01-05,62.0
105,2020-01-12,56.0
106,2020-01-19,32.0
107,2020-01-26,66.0
108,2020-02-02,46.0
109,2020-02-09,94.0
110,2020-02-16,28.0
111,2020-02-23,78.0
112,2020-03-01,40.0
113,2020-03-08,21.0
114,2020-03-15,20.0
115,2020-03-22,21.0
116,2020-03-29,29.0
117,2020-04-05,46.0
118,2020-04-12,28.0
119,2020-04-19,55.0
120,2020-04-26,27.0
121,2020-05-03,30.0
122,2020-05-10,54.0
123,2020-05-17,28.0
