,geoName,means
0,Andalusia,62.0
1,Aragon,27.0
2,Asturias,33.0
3,Balearic Islands,27.0
4,Basque Country,27.0
5,Canary Islands,34.0
6,Cantabria,21.0
7,Castile and León,34.0
8,Castile-La Mancha,40.0
9,Catalonia,68.0
10,Ceuta,30.0
11,Community of Madrid,100.0
12,Extremadura,31.0
13,Galicia,30.0
14,La Rioja,21.0
15,Melilla,26.0
16,Navarre,25.0
17,Region of Murcia,43.0
18,Valencian Community,35.0
