,date,means
0,2018-01-07,43.0
1,2018-01-14,39.0
2,2018-01-21,57.0
3,2018-01-28,37.0
4,2018-02-04,37.0
5,2018-02-11,33.0
6,2018-02-18,55.0
7,2018-02-25,40.0
8,2018-03-04,56.0
9,2018-03-11,50.0
10,2018-03-18,53.0
11,2018-03-25,33.0
12,2018-04-01,64.0
13,2018-04-08,43.0
14,2018-04-15,70.0
15,2018-04-22,46.0
16,2018-04-29,55.0
17,2018-05-06,42.0
18,2018-05-13,41.0
19,2018-05-20,75.0
20,2018-05-27,64.0
21,2018-06-03,89.0
22,2018-06-10,99.0
23,2018-06-17,68.0
24,2018-06-24,51.0
25,2018-07-01,95.0
26,2018-07-08,68.0
27,2018-07-15,55.0
28,2018-07-22,68.0
29,2018-07-29,86.0
30,2018-08-05,61.0
31,2018-08-12,85.0
32,2018-08-19,83.0
33,2018-08-26,96.0
34,2018-09-02,74.0
35,2018-09-09,77.0
36,2018-09-16,78.0
37,2018-09-23,100.0
38,2018-09-30,61.0
39,2018-10-07,57.0
40,2018-10-14,67.0
41,2018-10-21,33.0
42,2018-10-28,47.0
43,2018-11-04,40.0
44,2018-11-11,26.0
45,2018-11-18,33.0
46,2018-11-25,38.0
47,2018-12-02,34.0
48,2018-12-09,30.0
49,2018-12-16,24.0
50,2018-12-23,35.0
51,2018-12-30,30.0
52,2019-01-06,26.0
53,2019-01-13,17.0
54,2019-01-20,32.0
55,2019-01-27,43.0
56,2019-02-03,55.0
57,2019-02-10,40.0
58,2019-02-17,36.0
59,2019-02-24,57.0
60,2019-03-03,52.0
61,2019-03-10,58.0
62,2019-03-17,53.0
63,2019-03-24,44.0
64,2019-03-31,31.0
65,2019-04-07,40.0
66,2019-04-14,13.0
67,2019-04-21,45.0
68,2019-04-28,45.0
69,2019-05-05,33.0
70,2019-05-12,38.0
71,2019-05-19,36.0
72,2019-05-26,80.0
73,2019-06-02,37.0
74,2019-06-09,63.0
75,2019-06-16,80.0
76,2019-06-23,73.0
77,2019-06-30,63.0
78,2019-07-07,34.0
79,2019-07-14,53.0
80,2019-07-21,51.0
81,2019-07-28,49.0
82,2019-08-04,62.0
83,2019-08-11,55.0
84,2019-08-18,90.0
85,2019-08-25,83.0
86,2019-09-01,57.0
87,2019-09-08,66.0
88,2019-09-15,52.0
89,2019-09-22,53.0
90,2019-09-29,76.0
91,2019-10-06,46.0
92,2019-10-13,47.0
93,2019-10-20,26.0
94,2019-10-27,31.0
95,2019-11-03,66.0
96,2019-11-10,14.0
97,2019-11-17,33.0
98,2019-11-24,42.0
99,2019-12-01,43.0
100,2019-12-08,27.0
101,2019-12-15,34.0
102,2019-12-22,57.0
103,2019-12-29,27.0
104,2020-01-05,28.0
105,2020-01-12,44.0
106,2020-01-19,20.0
107,2020-01-26,36.0
108,2020-02-02,30.0
109,2020-02-09,10.0
110,2020-02-16,48.0
111,2020-02-23,27.0
112,2020-03-01,43.0
113,2020-03-08,34.0
114,2020-03-15,12.0
115,2020-03-22,17.0
116,2020-03-29,15.0
117,2020-04-05,43.0
118,2020-04-12,40.0
