,geoName,means
0,Andalusia,92.0
1,Aragon,82.0
2,Asturias,53.0
3,Balearic Islands,87.0
4,Basque Country,58.0
5,Canary Islands,71.0
6,Cantabria,66.0
7,Castile and León,66.0
8,Castile-La Mancha,82.0
9,Catalonia,78.0
10,Ceuta,49.0
11,Community of Madrid,100.0
12,Extremadura,64.0
13,Galicia,64.0
14,La Rioja,72.0
15,Melilla,38.0
16,Navarre,69.0
17,Region of Murcia,86.0
18,Valencian Community,74.0
