,date,means
0,2018-01-07,29.0
1,2018-01-14,22.0
2,2018-01-21,24.0
3,2018-01-28,36.0
4,2018-02-04,22.0
5,2018-02-11,61.0
6,2018-02-18,30.0
7,2018-02-25,18.0
8,2018-03-04,21.0
9,2018-03-11,33.0
10,2018-03-18,22.0
11,2018-03-25,20.0
12,2018-04-01,26.0
13,2018-04-08,26.0
14,2018-04-15,32.0
15,2018-04-22,37.0
16,2018-04-29,45.0
17,2018-05-06,51.0
18,2018-05-13,27.0
19,2018-05-20,23.0
20,2018-05-27,28.0
21,2018-06-03,28.0
22,2018-06-10,31.0
23,2018-06-17,35.0
24,2018-06-24,35.0
25,2018-07-01,30.0
26,2018-07-08,25.0
27,2018-07-15,42.0
28,2018-07-22,35.0
29,2018-07-29,25.0
30,2018-08-05,33.0
31,2018-08-12,27.0
32,2018-08-19,35.0
33,2018-08-26,13.0
34,2018-09-02,23.0
35,2018-09-09,30.0
36,2018-09-16,32.0
37,2018-09-23,27.0
38,2018-09-30,26.0
39,2018-10-07,30.0
40,2018-10-14,40.0
41,2018-10-21,31.0
42,2018-10-28,50.0
43,2018-11-04,29.0
44,2018-11-11,21.0
45,2018-11-18,27.0
46,2018-11-25,8.0
47,2018-12-02,27.0
48,2018-12-09,14.0
49,2018-12-16,21.0
50,2018-12-23,20.0
51,2018-12-30,33.0
52,2019-01-06,19.0
53,2019-01-13,13.0
54,2019-01-20,28.0
55,2019-01-27,21.0
56,2019-02-03,33.0
57,2019-02-10,96.0
58,2019-02-17,16.0
59,2019-02-24,14.0
60,2019-03-03,29.0
61,2019-03-10,32.0
62,2019-03-17,51.0
63,2019-03-24,17.0
64,2019-03-31,23.0
65,2019-04-07,17.0
66,2019-04-14,27.0
67,2019-04-21,26.0
68,2019-04-28,61.0
69,2019-05-05,39.0
70,2019-05-12,34.0
71,2019-05-19,34.0
72,2019-05-26,33.0
73,2019-06-02,11.0
74,2019-06-09,23.0
75,2019-06-16,28.0
76,2019-06-23,37.0
77,2019-06-30,24.0
78,2019-07-07,13.0
79,2019-07-14,29.0
80,2019-07-21,28.0
81,2019-07-28,24.0
82,2019-08-04,27.0
83,2019-08-11,29.0
84,2019-08-18,23.0
85,2019-08-25,15.0
86,2019-09-01,14.0
87,2019-09-08,36.0
88,2019-09-15,29.0
89,2019-09-22,33.0
90,2019-09-29,26.0
91,2019-10-06,41.0
92,2019-10-13,31.0
93,2019-10-20,45.0
94,2019-10-27,55.0
95,2019-11-03,25.0
96,2019-11-10,36.0
97,2019-11-17,22.0
98,2019-11-24,20.0
99,2019-12-01,21.0
100,2019-12-08,27.0
101,2019-12-15,16.0
102,2019-12-22,15.0
103,2019-12-29,15.0
104,2020-01-05,21.0
105,2020-01-12,25.0
106,2020-01-19,23.0
107,2020-01-26,37.0
108,2020-02-02,34.0
109,2020-02-09,100.0
110,2020-02-16,24.0
111,2020-02-23,20.0
112,2020-03-01,33.0
113,2020-03-08,15.0
114,2020-03-15,21.0
115,2020-03-22,11.0
116,2020-03-29,17.0
117,2020-04-05,28.0
118,2020-04-12,25.0
