,geoName,means
0,Andalusia,85.0
1,Aragon,37.0
2,Asturias,7.0
3,Balearic Islands,30.0
4,Basque Country,14.0
5,Canary Islands,13.0
6,Cantabria,8.0
7,Castile and León,15.0
8,Castile-La Mancha,32.0
9,Catalonia,100.0
10,Ceuta,28.0
11,Community of Madrid,72.0
12,Extremadura,28.0
13,Galicia,11.0
14,La Rioja,22.0
15,Melilla,38.0
16,Navarre,19.0
17,Region of Murcia,46.0
18,Valencian Community,81.0
