,geoName,means
0,Andalusia,61.0
1,Aragon,7.0
2,Asturias,9.0
3,Balearic Islands,9.0
4,Basque Country,9.0
5,Canary Islands,8.0
6,Cantabria,16.0
7,Castile and León,9.0
8,Castile-La Mancha,6.0
9,Catalonia,100.0
10,Ceuta,0.0
11,Community of Madrid,88.0
12,Extremadura,9.0
13,Galicia,8.0
14,La Rioja,13.0
15,Melilla,0.0
16,Navarre,6.0
17,Region of Murcia,4.0
18,Valencian Community,70.0
