date,Régime
2018-01-07,0.6237113402061856
2018-01-14,0.7319587628865979
2018-01-21,0.7061855670103093
2018-01-28,0.5773195876288659
2018-02-04,0.7938144329896907
2018-02-11,0.5670103092783505
2018-02-18,0.634020618556701
2018-02-25,0.711340206185567
2018-03-04,1.0
2018-03-11,0.9123711340206185
2018-03-18,0.7061855670103093
2018-03-25,0.8195876288659794
2018-04-01,0.7164948453608248
2018-04-08,0.711340206185567
2018-04-15,0.7216494845360825
2018-04-22,0.5979381443298969
2018-04-29,0.5463917525773195
2018-05-06,0.6082474226804123
2018-05-13,0.7474226804123711
2018-05-20,0.5309278350515464
2018-05-27,0.6958762886597938
2018-06-03,0.6082474226804123
2018-06-10,0.5927835051546392
2018-06-17,0.5051546391752577
2018-06-24,0.6288659793814433
2018-07-01,0.422680412371134
2018-07-08,0.4896907216494845
2018-07-15,0.4742268041237113
2018-07-22,0.5
2018-07-29,0.4793814432989691
2018-08-05,0.4845360824742268
2018-08-12,0.6082474226804123
2018-08-19,0.4536082474226804
2018-08-26,0.5257731958762887
2018-09-02,0.4845360824742268
2018-09-09,0.5670103092783505
2018-09-16,0.5773195876288659
2018-09-23,0.6855670103092784
2018-09-30,0.7164948453608248
2018-10-07,0.7525773195876289
2018-10-14,0.6443298969072165
2018-10-21,0.6855670103092784
2018-10-28,0.6391752577319587
2018-11-04,0.7319587628865979
2018-11-11,0.6134020618556701
2018-11-18,0.6597938144329897
2018-11-25,0.654639175257732
2018-12-02,0.5309278350515464
2018-12-09,0.5412371134020618
2018-12-16,0.5876288659793815
2018-12-23,0.6391752577319587
2018-12-30,0.654639175257732
2019-01-06,0.8144329896907216
2019-01-13,0.7422680412371134
2019-01-20,0.7010309278350515
2019-01-27,0.7371134020618557
2019-02-03,0.7783505154639175
2019-02-10,0.8969072164948454
2019-02-17,0.7525773195876289
2019-02-24,0.6030927835051546
2019-03-03,0.7783505154639175
2019-03-10,0.7474226804123711
2019-03-17,0.7680412371134021
2019-03-24,0.5979381443298969
2019-03-31,0.8247422680412371
2019-04-07,0.6804123711340206
2019-04-14,0.6855670103092784
2019-04-21,0.7989690721649485
2019-04-28,0.7164948453608248
2019-05-05,0.6185567010309279
2019-05-12,0.7010309278350515
2019-05-19,0.7474226804123711
2019-05-26,0.5257731958762887
2019-06-02,0.7628865979381443
2019-06-09,0.6082474226804123
2019-06-16,0.7783505154639175
2019-06-23,0.520618556701031
2019-06-30,0.5257731958762887
2019-07-07,0.6134020618556701
2019-07-14,0.5567010309278351
2019-07-21,0.6288659793814433
2019-07-28,0.5824742268041238
2019-08-04,0.5721649484536082
2019-08-11,0.4639175257731959
2019-08-18,0.6443298969072165
2019-08-25,0.7680412371134021
2019-09-01,0.6907216494845361
2019-09-08,0.6082474226804123
2019-09-15,0.6391752577319587
2019-09-22,0.8247422680412371
2019-09-29,0.5927835051546392
2019-10-06,0.5670103092783505
2019-10-13,0.6082474226804123
2019-10-20,0.5773195876288659
2019-10-27,0.6134020618556701
2019-11-03,0.7371134020618557
2019-11-10,0.5360824742268041
2019-11-17,0.5670103092783505
2019-11-24,0.5721649484536082
2019-12-01,0.520618556701031
2019-12-08,0.5824742268041238
2019-12-15,0.5773195876288659
2019-12-22,0.4896907216494845
2019-12-29,0.6391752577319587
2020-01-05,0.788659793814433
2020-01-12,0.7731958762886598
2020-01-19,0.6185567010309279
2020-01-26,0.6804123711340206
2020-02-02,0.7010309278350515
2020-02-09,0.7422680412371134
2020-02-16,0.711340206185567
2020-02-23,0.7628865979381443
2020-03-01,0.8402061855670103
2020-03-08,0.5412371134020618
2020-03-15,0.4484536082474227
2020-03-22,0.6907216494845361
2020-03-29,0.788659793814433
2020-04-05,0.7164948453608248
2020-04-12,0.7680412371134021
2020-04-19,0.7371134020618557
2020-04-26,0.7164948453608248
2020-05-03,0.8969072164948454
2020-05-10,0.865979381443299
2020-05-17,0.634020618556701
