date,apprendre anglais
2018-01-07,0.44098556444075193
2018-01-14,0.5861979437117043
2018-01-21,0.7109772562052135
2018-01-28,0.48590196282064596
2018-02-04,0.4417384982864264
2018-02-11,0.5955187454564338
2018-02-18,0.23257866860525497
2018-02-25,0.22149236680859902
2018-03-04,0.22333575656869875
2018-03-11,0.3772717831550525
2018-03-18,0.22195970505763837
2018-03-25,0.39053899678055876
2018-04-01,0.3431560909751792
2018-04-08,0.39497871014643265
2018-04-15,0.17140928445321424
2018-04-22,0.47006438882542323
2018-04-29,0.4805016097206356
2018-05-06,0.4703499844220584
2018-05-13,0.44978710146432654
2018-05-20,0.17213625506283103
2018-05-27,0.5519524353515423
2018-06-03,0.39638072489355075
2018-06-10,0.3747273860213937
2018-06-17,0.47564648457783776
2018-06-24,0.0028040294942361615
2018-07-01,0.38988991587911515
2018-07-08,0.3597985252881919
2018-07-15,0.689064284972479
2018-07-22,1.0
2018-07-29,0.25184338976009973
2018-08-05,0.3766227022536089
2018-08-12,0.5119171253505037
2018-08-19,0.27726139786062937
2018-08-26,0.1709938726762904
2018-09-02,0.24283414684806315
2018-09-09,0.41242600477723546
2018-09-16,0.23141032298265657
2018-09-23,0.9720635580018694
2018-09-30,0.5737096271679303
2018-10-07,0.2426783674317167
2018-10-14,0.491639837989407
2018-10-21,0.650379063246443
2018-10-28,0.6241561948281235
2018-11-04,0.3900976217675772
2018-11-11,0.23091702149755947
2018-11-18,0.1617249974036764
2018-11-25,0.3898379894069997
2018-12-02,0.39118807768200237
2018-12-09,0.23120261709419465
2018-12-16,0.3962509087132621
2018-12-23,0.6538321736421229
2018-12-30,0.6949319763215287
2019-01-06,0.22123273444802163
2019-01-13,0.9106085782531935
2019-01-20,0.2225568594869665
2019-01-27,0.3665230034271472
2019-02-03,0.16115380621040606
2019-02-10,0.16561948281233774
2019-02-17,0.5697372520510957
2019-02-24,0.39095440855748265
2019-03-03,0.4408038217883477
2019-03-10,0.22154429328071454
2019-03-17,0.4052861148613564
2019-03-24,0.0016616471076955032
2019-03-31,0.23024197736005816
2019-04-07,0.2421331394745041
2019-04-14,0.342065635060754
2019-04-21,0.6100841208848271
2019-04-28,0.22040191089417385
2019-05-05,0.35956485616367223
2019-05-12,0.5052965001557795
2019-05-19,0.5439038321736421
2019-05-26,0.16034894589261606
2019-06-02,0.14993768823346143
2019-06-09,0.1560650119430886
2019-06-16,0.23039775677640462
2019-06-23,0.0023626544812545437
2019-06-30,0.0006231176653858137
2019-07-07,0.4603801017758854
2019-07-14,0.2428601100841209
2019-07-21,0.41084224737771313
2019-07-28,0.2510904559144252
2019-08-04,0.434832277495067
2019-08-11,0.42008515941426944
2019-08-18,0.24145809533700283
2019-08-25,0.0011423823865406584
2019-09-01,0.22271263890331294
2019-09-08,0.16255582095752416
2019-09-15,0.6608682106137709
2019-09-22,0.43163879945996464
2019-09-29,0.7647730813168553
2019-10-06,0.2114445944542528
2019-10-13,0.5047772354346245
2019-10-20,0.295020251324125
2019-10-27,0.4106085782531935
2019-11-03,0.4806314259009243
2019-11-10,0.3464014954823969
2019-11-17,0.7996676705784609
2019-11-24,0.431508983279676
2019-12-01,0.20209782947346558
2019-12-08,0.20173434416865718
2019-12-15,0.3427926056703708
2019-12-22,0.21110707238550214
2019-12-29,0.5607020459030014
2020-01-05,0.19132308650950255
2020-01-12,0.1923356527157545
2020-01-19,0.47639941842351236
2020-01-26,0.895653754283934
2020-02-02,0.13643680548343548
2020-02-09,0.4262124831238966
2020-02-16,0.200747741198463
2020-02-23,0.13638487901132
2020-03-01,0.6284401287776509
2020-03-08,0.0016876103437532457
2020-03-15,0.33219960535881193
2020-03-22,0.3216325682833109
2020-03-29,0.11177173122858033
2020-04-05,0.27674213313947454
2020-04-12,0.6600373870599232
2020-04-19,0.1628933430262748
2020-04-26,0.11130439297954098
2020-05-03,0.591260774742964
2020-05-10,0.32098348738186727
2020-05-17,0.3408713262020978
2020-05-24,0.25070100737355905
2020-05-31,0.27492470661543256
2020-06-07,0.002180911828850348
2020-06-14,0.1709938726762904
2020-06-21,
