date,apprendre anglais
2018-01-07,0.38414634146341464
2018-01-14,0.45121951219512196
2018-01-21,0.2621951219512195
2018-01-28,0.5487804878048781
2018-02-04,0.7621951219512195
2018-02-11,0.7195121951219512
2018-02-18,0.13414634146341464
2018-02-25,0.32926829268292684
2018-03-04,0.4573170731707317
2018-03-11,0.3902439024390244
2018-03-18,0.5182926829268293
2018-03-25,0.12804878048780488
2018-04-01,0.38414634146341464
2018-04-08,0.3231707317073171
2018-04-15,0.3475609756097561
2018-04-22,0.34146341463414637
2018-04-29,0.27439024390243905
2018-05-06,0.4146341463414634
2018-05-13,0.25609756097560976
2018-05-20,0.20121951219512196
2018-05-27,0.573170731707317
2018-06-03,0.5304878048780488
2018-06-10,0.31097560975609756
2018-06-17,0.12804878048780488
2018-06-24,0.32926829268292684
2018-07-01,0.1951219512195122
2018-07-08,0.34146341463414637
2018-07-15,1.0
2018-07-22,0.14634146341463414
2018-07-29,0.5182926829268293
2018-08-05,0.4451219512195122
2018-08-12,0.1524390243902439
2018-08-19,0.524390243902439
2018-08-26,0.21341463414634146
2018-09-02,0.7560975609756098
2018-09-09,0.6097560975609756
2018-09-16,0.9329268292682927
2018-09-23,0.8109756097560976
2018-09-30,0.3353658536585366
2018-10-07,0.6036585365853658
2018-10-14,0.524390243902439
2018-10-21,0.2682926829268293
2018-10-28,0.6707317073170732
2018-11-04,0.4451219512195122
2018-11-11,0.5914634146341463
2018-11-18,0.45121951219512196
2018-11-25,0.4268292682926829
2018-12-02,0.3170731707317073
2018-12-09,0.32926829268292684
2018-12-16,0.34146341463414637
2018-12-23,0.774390243902439
2018-12-30,0.4268292682926829
2019-01-06,0.6524390243902439
2019-01-13,0.5670731707317073
2019-01-20,0.3597560975609756
2019-01-27,0.39634146341463417
2019-02-03,0.43902439024390244
2019-02-10,0.2621951219512195
2019-02-17,0.12804878048780488
2019-02-24,0.25
2019-03-03,0.36585365853658536
2019-03-10,0.18292682926829268
2019-03-17,0.12804878048780488
2019-03-24,0.5487804878048781
2019-03-31,0.24390243902439024
2019-04-07,0.4573170731707317
2019-04-14,0.35365853658536583
2019-04-21,0.7317073170731707
2019-04-28,0.35365853658536583
2019-05-05,0.4024390243902439
2019-05-12,0.7560975609756098
2019-05-19,0.5426829268292683
2019-05-26,0.22560975609756098
2019-06-02,0.2926829268292683
2019-06-09,0.1951219512195122
2019-06-16,0.5609756097560976
2019-06-23,0.5548780487804879
2019-06-30,0.11585365853658537
2019-07-07,0.4146341463414634
2019-07-14,0.12195121951219512
2019-07-21,0.4634146341463415
2019-07-28,0.24390243902439024
2019-08-04,0.2682926829268293
2019-08-11,0.27439024390243905
2019-08-18,0.6402439024390244
2019-08-25,0.5365853658536586
2019-09-01,0.4329268292682927
2019-09-08,0.32926829268292684
2019-09-15,0.25
2019-09-22,0.7134146341463414
2019-09-29,0.10365853658536585
2019-10-06,0.6341463414634146
2019-10-13,0.38414634146341464
2019-10-20,0.5304878048780488
2019-10-27,0.5182926829268293
2019-11-03,0.4634146341463415
2019-11-10,0.3780487804878049
2019-11-17,0.6646341463414634
2019-11-24,0.4146341463414634
2019-12-01,0.16463414634146342
2019-12-08,0.3475609756097561
2019-12-15,0.2926829268292683
2019-12-22,0.31097560975609756
2019-12-29,0.5365853658536586
2020-01-05,0.3231707317073171
2020-01-12,0.4573170731707317
2020-01-19,0.3231707317073171
2020-01-26,0.4146341463414634
2020-02-02,0.9024390243902439
2020-02-09,0.2926829268292683
2020-02-16,0.3719512195121951
2020-02-23,0.4695121951219512
2020-03-01,0.47560975609756095
2020-03-08,0.40853658536585363
2020-03-15,0.3780487804878049
2020-03-22,0.27439024390243905
2020-03-29,0.8841463414634146
2020-04-05,0.75
2020-04-12,0.3719512195121951
2020-04-19,0.5304878048780488
2020-04-26,0.38414634146341464
2020-05-03,0.21951219512195122
2020-05-10,0.3231707317073171
2020-05-17,0.23170731707317074
2020-05-24,0.32926829268292684
2020-05-31,0.3475609756097561
2020-06-07,0.35365853658536583
2020-06-14,0.31097560975609756
