date,apprendre anglais
2018-01-07,0.8670520231213873
2018-01-14,0.5202312138728323
2018-01-21,0.5491329479768786
2018-01-28,0.8092485549132948
2018-02-04,0.6589595375722543
2018-02-11,0.6705202312138728
2018-02-18,0.7109826589595376
2018-02-25,0.47398843930635837
2018-03-04,0.1907514450867052
2018-03-11,0.838150289017341
2018-03-18,0.5549132947976878
2018-03-25,0.34104046242774566
2018-04-01,0.48554913294797686
2018-04-08,0.32947976878612717
2018-04-15,0.4797687861271676
2018-04-22,0.2774566473988439
2018-04-29,0.45664739884393063
2018-05-06,0.4161849710982659
2018-05-13,0.3352601156069364
2018-05-20,0.6069364161849711
2018-05-27,0.5317919075144508
2018-06-03,0.34104046242774566
2018-06-10,0.3236994219653179
2018-06-17,0.5028901734104047
2018-06-24,0.35260115606936415
2018-07-01,0.5375722543352601
2018-07-08,0.6878612716763006
2018-07-15,0.3583815028901734
2018-07-22,0.838150289017341
2018-07-29,0.35260115606936415
2018-08-05,0.4682080924855491
2018-08-12,0.4797687861271676
2018-08-19,0.630057803468208
2018-08-26,0.35260115606936415
2018-09-02,0.4161849710982659
2018-09-09,0.7456647398843931
2018-09-16,0.6242774566473989
2018-09-23,0.5549132947976878
2018-09-30,0.6011560693641619
2018-10-07,0.5953757225433526
2018-10-14,0.30057803468208094
2018-10-21,0.5491329479768786
2018-10-28,0.35260115606936415
2018-11-04,0.41040462427745666
2018-11-11,0.30057803468208094
2018-11-18,0.34104046242774566
2018-11-25,0.1907514450867052
2018-12-02,0.7456647398843931
2018-12-09,0.48554913294797686
2018-12-16,0.3583815028901734
2018-12-23,0.5260115606936416
2018-12-30,0.3236994219653179
2019-01-06,0.5895953757225434
2019-01-13,0.1907514450867052
2019-01-20,0.6647398843930635
2019-01-27,0.4508670520231214
2019-02-03,0.4046242774566474
2019-02-10,0.6127167630057804
2019-02-17,0.5433526011560693
2019-02-24,0.4682080924855491
2019-03-03,0.2023121387283237
2019-03-10,0.44508670520231214
2019-03-17,0.48554913294797686
2019-03-24,0.5953757225433526
2019-03-31,0.5260115606936416
2019-04-07,0.7225433526011561
2019-04-14,0.14450867052023122
2019-04-21,0.5086705202312138
2019-04-28,0.4277456647398844
2019-05-05,0.7687861271676301
2019-05-12,0.1907514450867052
2019-05-19,0.5086705202312138
2019-05-26,0.7456647398843931
2019-06-02,0.3236994219653179
2019-06-09,0.41040462427745666
2019-06-16,1.0
2019-06-23,0.32947976878612717
2019-06-30,0.28901734104046245
2019-07-07,0.5028901734104047
2019-07-14,0.3988439306358382
2019-07-21,0.31213872832369943
2019-07-28,0.3236994219653179
2019-08-04,0.18497109826589594
2019-08-11,0.42196531791907516
2019-08-18,0.3583815028901734
2019-08-25,0.0
2019-09-01,0.1329479768786127
2019-09-08,0.4797687861271676
2019-09-15,0.5895953757225434
2019-09-22,0.6358381502890174
2019-09-29,0.42196531791907516
2019-10-06,0.44508670520231214
2019-10-13,0.5780346820809249
2019-10-20,0.42196531791907516
2019-10-27,0.4624277456647399
2019-11-03,0.6069364161849711
2019-11-10,0.6127167630057804
2019-11-17,0.6473988439306358
2019-11-24,0.21965317919075145
2019-12-01,0.2774566473988439
2019-12-08,0.35260115606936415
2019-12-15,0.32947976878612717
2019-12-22,0.1676300578034682
2019-12-29,0.44508670520231214
2020-01-05,0.5144508670520231
2020-01-12,0.41040462427745666
2020-01-19,0.7572254335260116
2020-01-26,0.4161849710982659
2020-02-02,0.5606936416184971
2020-02-09,0.7052023121387283
2020-02-16,0.5838150289017341
2020-02-23,0.2774566473988439
2020-03-01,0.7167630057803468
2020-03-08,0.6820809248554913
2020-03-15,0.47398843930635837
2020-03-22,0.6358381502890174
2020-03-29,0.6184971098265896
2020-04-05,0.5202312138728323
2020-04-12,0.42196531791907516
2020-04-19,0.653179190751445
2020-04-26,0.3815028901734104
2020-05-03,0.35260115606936415
2020-05-10,0.4393063583815029
2020-05-17,0.4624277456647399
2020-05-24,0.4277456647398844
2020-05-31,0.41040462427745666
2020-06-07,0.43352601156069365
2020-06-14,0.7745664739884393
2020-06-21,
