date,apprendre anglais
2018-01-07,0.9172185430463576
2018-01-14,0.39072847682119205
2018-01-21,0.4470198675496689
2018-01-28,0.40066225165562913
2018-02-04,0.5264900662251656
2018-02-11,0.5165562913907285
2018-02-18,0.31788079470198677
2018-02-25,0.39072847682119205
2018-03-04,0.09602649006622517
2018-03-11,0.5562913907284768
2018-03-18,0.4105960264900662
2018-03-25,0.4470198675496689
2018-04-01,0.5728476821192053
2018-04-08,0.31125827814569534
2018-04-15,0.5596026490066225
2018-04-22,0.09271523178807947
2018-04-29,0.5562913907284768
2018-05-06,0.33112582781456956
2018-05-13,0.7086092715231788
2018-05-20,0.5397350993377483
2018-05-27,0.2582781456953642
2018-06-03,0.39403973509933776
2018-06-10,0.5695364238410596
2018-06-17,0.6821192052980133
2018-06-24,0.09602649006622517
2018-07-01,0.5397350993377483
2018-07-08,0.32450331125827814
2018-07-15,0.23841059602649006
2018-07-22,0.1390728476821192
2018-07-29,0.3675496688741722
2018-08-05,0.6225165562913907
2018-08-12,0.2251655629139073
2018-08-19,0.5695364238410596
2018-08-26,0.41721854304635764
2018-09-02,0.5198675496688742
2018-09-09,0.9470198675496688
2018-09-16,0.5695364238410596
2018-09-23,0.7781456953642384
2018-09-30,0.6291390728476821
2018-10-07,0.5099337748344371
2018-10-14,0.5562913907284768
2018-10-21,0.6125827814569537
2018-10-28,0.5662251655629139
2018-11-04,0.7119205298013245
2018-11-11,0.3841059602649007
2018-11-18,0.8973509933774835
2018-11-25,0.5695364238410596
2018-12-02,0.5596026490066225
2018-12-09,0.19205298013245034
2018-12-16,0.33774834437086093
2018-12-23,0.0
2018-12-30,0.5132450331125827
2019-01-06,0.23841059602649006
2019-01-13,0.38741721854304634
2019-01-20,0.4105960264900662
2019-01-27,0.5927152317880795
2019-02-03,0.6059602649006622
2019-02-10,0.7317880794701986
2019-02-17,0.10264900662251655
2019-02-24,0.45695364238410596
2019-03-03,0.7350993377483444
2019-03-10,0.19205298013245034
2019-03-17,0.25165562913907286
2019-03-24,0.09271523178807947
2019-03-31,0.40066225165562913
2019-04-07,0.5529801324503312
2019-04-14,0.45364238410596025
2019-04-21,0.40066225165562913
2019-04-28,0.3079470198675497
2019-05-05,0.2251655629139073
2019-05-12,0.39403973509933776
2019-05-19,0.26490066225165565
2019-05-26,0.31456953642384106
2019-06-02,0.3609271523178808
2019-06-09,0.5993377483443708
2019-06-16,0.11920529801324503
2019-06-23,0.304635761589404
2019-06-30,0.30132450331125826
2019-07-07,0.40728476821192056
2019-07-14,0.1490066225165563
2019-07-21,0.08278145695364239
2019-07-28,0.5264900662251656
2019-08-04,0.45364238410596025
2019-08-11,0.3543046357615894
2019-08-18,0.44039735099337746
2019-08-25,0.15562913907284767
2019-09-01,0.2582781456953642
2019-09-08,0.45364238410596025
2019-09-15,0.3576158940397351
2019-09-22,0.4867549668874172
2019-09-29,0.4205298013245033
2019-10-06,0.5198675496688742
2019-10-13,0.2980132450331126
2019-10-20,0.5364238410596026
2019-10-27,0.6225165562913907
2019-11-03,0.5529801324503312
2019-11-10,0.37748344370860926
2019-11-17,0.31788079470198677
2019-11-24,0.30132450331125826
2019-12-01,0.5629139072847682
2019-12-08,0.5662251655629139
2019-12-15,0.423841059602649
2019-12-22,0.4503311258278146
2019-12-29,0.33774834437086093
2020-01-05,0.0728476821192053
2020-01-12,0.46357615894039733
2020-01-19,0.7913907284768212
2020-01-26,0.48013245033112584
2020-02-02,0.1490066225165563
2020-02-09,0.6390728476821192
2020-02-16,0.2052980132450331
2020-02-23,0.40066225165562913
2020-03-01,0.1423841059602649
2020-03-08,0.4602649006622517
2020-03-15,0.4867549668874172
2020-03-22,0.33112582781456956
2020-03-29,0.4602649006622517
2020-04-05,0.40397350993377484
2020-04-12,1.0
2020-04-19,0.6258278145695364
2020-04-26,0.47019867549668876
2020-05-03,0.6258278145695364
2020-05-10,0.17218543046357615
2020-05-17,0.652317880794702
2020-05-24,0.3973509933774834
2020-05-31,0.4602649006622517
2020-06-07,0.06622516556291391
2020-06-14,0.5827814569536424
