Unnamed: 0,apprendre anglais
3,98.94736842105264
5,54.73684210526318
7,47.368421052631575
15,81.05263157894737
18,71.57894736842105
21,100.0
22,77.89473684210526
23,73.15789473684211
24,70.0
25,84.21052631578947
26,91.57894736842104
27,82.63157894736842
28,74.21052631578947
