date,fleur mariage
2018-01-07,0.22839506172839505
2018-01-14,0.22839506172839505
2018-01-21,0.7839506172839507
2018-01-28,0.4567901234567901
2018-02-04,0.29012345679012347
2018-02-11,0.5061728395061729
2018-02-18,0.8024691358024691
2018-02-25,0.2716049382716049
2018-03-04,0.1111111111111111
2018-03-11,0.16666666666666666
2018-03-18,0.4074074074074074
2018-03-25,0.4074074074074074
2018-04-01,0.17901234567901234
2018-04-08,0.6049382716049383
2018-04-15,0.5925925925925926
2018-04-22,0.24691358024691357
2018-04-29,0.24074074074074073
2018-05-06,0.6790123456790124
2018-05-13,0.2962962962962963
2018-05-20,0.43209876543209874
2018-05-27,0.2962962962962963
2018-06-03,0.30246913580246915
2018-06-10,0.2345679012345679
2018-06-17,0.12345679012345678
2018-06-24,0.49382716049382713
2018-07-01,0.11728395061728394
2018-07-08,0.12345679012345678
2018-07-15,1.0
2018-07-22,0.32098765432098764
2018-07-29,0.3271604938271605
2018-08-05,0.3333333333333333
2018-08-12,0.13580246913580246
2018-08-19,0.5123456790123457
2018-08-26,0.6172839506172839
2018-09-02,0.5555555555555556
2018-09-09,0.37037037037037035
2018-09-16,0.5432098765432098
2018-09-23,0.24691358024691357
2018-09-30,0.5493827160493827
2018-10-07,0.30864197530864196
2018-10-14,0.12345679012345678
2018-10-21,0.12345679012345678
2018-10-28,0.691358024691358
2018-11-04,0.11728395061728394
2018-11-11,0.12345679012345678
2018-11-18,0.4567901234567901
2018-11-25,0.11728395061728394
2018-12-02,0.17901234567901234
2018-12-09,0.11728395061728394
2018-12-16,0.12345679012345678
2018-12-23,0.13580246913580246
2018-12-30,0.5493827160493827
2019-01-06,0.5061728395061729
2019-01-13,0.11728395061728394
2019-01-20,0.3765432098765432
2019-01-27,0.1111111111111111
2019-02-03,0.22839506172839505
2019-02-10,0.11728395061728394
2019-02-17,0.5370370370370371
2019-02-24,0.4074074074074074
2019-03-03,0.4444444444444444
2019-03-10,0.3395061728395062
2019-03-17,0.5308641975308642
2019-03-24,0.6419753086419753
2019-03-31,0.6728395061728395
2019-04-07,0.46296296296296297
2019-04-14,0.6419753086419753
2019-04-21,0.2839506172839506
2019-04-28,0.38271604938271603
2019-05-05,0.6049382716049383
2019-05-12,0.16666666666666666
2019-05-19,0.5061728395061729
2019-05-26,0.4012345679012346
2019-06-02,0.3271604938271605
2019-06-09,0.48148148148148145
2019-06-16,0.1111111111111111
2019-06-23,0.22839506172839505
2019-06-30,0.1111111111111111
2019-07-07,0.3271604938271605
2019-07-14,0.1111111111111111
2019-07-21,0.7530864197530864
2019-07-28,0.30246913580246915
2019-08-04,0.11728395061728394
2019-08-11,0.12345679012345678
2019-08-18,0.25308641975308643
2019-08-25,0.2345679012345679
2019-09-01,0.4382716049382716
2019-09-08,0.16049382716049382
2019-09-15,0.10493827160493827
2019-09-22,0.21604938271604937
2019-09-29,0.38271604938271603
2019-10-06,0.16049382716049382
2019-10-13,0.10493827160493827
2019-10-20,0.2654320987654321
2019-10-27,0.20987654320987653
2019-11-03,0.09876543209876543
2019-11-10,0.09876543209876543
2019-11-17,0.09876543209876543
2019-11-24,0.19753086419753085
2019-12-01,0.09876543209876543
2019-12-08,0.09876543209876543
2019-12-15,0.09876543209876543
2019-12-22,0.3765432098765432
2019-12-29,0.20987654320987653
2020-01-05,0.24691358024691357
2020-01-12,0.4876543209876543
2020-01-19,0.09876543209876543
2020-01-26,0.29012345679012347
2020-02-02,0.48148148148148145
2020-02-09,0.1419753086419753
2020-02-16,0.1419753086419753
2020-02-23,0.6111111111111112
2020-03-01,0.19135802469135801
2020-03-08,0.2777777777777778
2020-03-15,0.08641975308641975
2020-03-22,0.08641975308641975
2020-03-29,0.2839506172839506
2020-04-05,0.3333333333333333
2020-04-12,0.2037037037037037
